seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
86868,2026-04-26 21:12:55,3,3,3,attack,attack,attack,attack,2,true,0,32435160368746,33279,5,5,1,11,3,0,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,59,30,22,15,6,18,5,3,3,180,89,64,41,33,65,13,9,9,0,0,0,false,SMALL,-2,-2,0,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86869,2026-04-26 21:12:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32435171078746,33278,5,5,1,11,0,0,0,0,1,370826,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,60,30,22,15,6,19,5,3,3,181,89,64,41,33,66,13,9,9,7,3,8,false,BIG,7,7,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86870,2026-04-26 21:12:59,1,1,4,coin,coin,steal,gold,1,false,50000,32435171128746,33277,5,5,1,11,0,1,0,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""66385\/80000@m33""}",61,30,23,15,6,19,5,3,3,182,89,65,41,33,66,13,9,9,4,5,1,false,MIN,-7,-6,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86871,2026-04-26 21:13:00,1,1,4,coin,coin,steal,gold,1,false,50000,32435171178746,33276,5,5,1,11,0,1,0,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,62,30,24,15,6,19,5,3,3,183,89,66,41,33,66,13,9,9,4,5,1,false,MIN,-5,-4,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86872,2026-04-26 21:13:01,3,5,2,attack,shield,goldSack,gold,1,false,100000,32435171278746,33275,5,5,1,11,1,0,1,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,63,31,24,16,6,19,5,3,3,184,90,66,42,33,66,13,9,9,3,2,0,false,NORMAL,0,1,-1,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86873,2026-04-26 21:13:02,1,1,1,coin,coin,coin,gold,1,true,250000,32435171528746,33274,5,5,1,11,0,0,0,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,64,31,24,16,6,19,5,3,3,185,90,66,42,33,66,13,9,9,5,1,5,false,SMALL,-1,0,-1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86874,2026-04-26 21:13:02,6,6,6,spins,spins,spins,spins,5,true,10,32435171528746,33283,5,5,1,11,0,0,0,3,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,65,31,24,16,9,19,5,3,3,186,90,66,42,36,66,13,9,9,6,6,6,true,NORMAL,1,0,1,V2,3,1,5,6,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86875,2026-04-26 21:13:04,1,1,4,coin,coin,steal,gold,1,false,50000,32435171578746,33282,5,5,1,11,0,1,0,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""66390\/80000@m33""}",66,31,25,16,9,19,5,3,3,1,0,1,0,0,0,0,0,0,4,1,1,false,MIN,-4,-3,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86876,2026-04-26 21:13:04,3,5,2,attack,shield,goldSack,gold,1,false,100000,32435171678746,33281,5,5,1,11,1,0,1,0,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,67,32,25,17,9,19,5,3,3,2,1,1,1,0,0,0,0,0,7,2,0,false,MIN,-3,-2,-1,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86877,2026-04-26 21:13:05,3,1,6,attack,coin,spins,gold,1,false,25000,32435171703746,33280,5,5,1,11,1,0,0,1,0,370826,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,68,33,25,17,10,19,5,3,3,3,2,1,1,1,0,0,0,0,6,5,0,false,MIN,-3,-2,-1,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86878,2026-04-26 21:13:06,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32435171853746,33279,5,5,1,11,0,0,0,0,1,370827,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,69,33,25,17,10,20,5,3,3,4,2,1,1,1,1,0,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86879,2026-04-26 21:13:07,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32435172003746,33278,5,5,1,11,0,0,0,0,1,370828,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,70,33,25,17,10,21,5,3,3,5,2,1,1,1,2,0,0,0,3,7,8,false,BIG,7,6,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86880,2026-04-26 21:13:08,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,32435172028746,33277,5,5,1,11,0,0,0,0,2,370830,400000,90,2,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66391\/80000@m33""}",71,33,25,17,10,23,5,3,3,6,2,1,1,1,4,0,0,0,5,8,8,false,NORMAL,3,2,1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86881,2026-04-26 21:13:10,1,1,1,coin,coin,coin,gold,1,true,250000,32435172278746,33276,5,5,1,11,0,0,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,72,33,25,17,10,23,5,3,3,7,2,1,1,1,4,0,0,0,1,5,1,false,MIN,-8,-7,-1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86882,2026-04-26 21:13:10,3,1,6,attack,coin,spins,gold,1,false,25000,32435172303746,33275,5,5,1,11,1,0,0,1,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,73,34,25,17,11,23,5,3,3,8,3,1,1,2,4,0,0,0,6,5,0,false,MIN,-4,-3,-1,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86883,2026-04-26 21:13:11,1,4,4,coin,steal,steal,gold,1,false,25000,32435172328746,33274,5,5,1,11,0,2,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,74,34,27,17,11,23,5,3,3,9,3,3,1,2,4,0,0,0,4,4,5,false,SMALL,-1,0,-1,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86884,2026-04-26 21:13:12,1,6,6,coin,spins,spins,gold,1,false,25000,32435172353746,33273,5,5,1,11,0,0,0,2,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,75,34,27,17,13,23,5,3,3,10,3,3,1,4,4,0,0,0,6,6,1,false,MIN,-4,-3,-1,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86885,2026-04-26 21:13:13,3,3,2,attack,attack,goldSack,gold,1,false,100000,32435172453746,33272,5,5,1,11,2,0,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,76,36,27,17,13,23,5,3,3,11,5,3,1,4,4,0,0,0,3,0,0,false,NORMAL,0,1,-1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86886,2026-04-26 21:13:13,1,6,6,coin,spins,spins,gold,1,false,25000,32435172478746,33271,5,5,1,11,0,0,0,2,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66392\/80000@m33""}",77,36,27,17,15,23,5,3,3,12,5,3,1,6,4,0,0,0,6,6,1,false,MIN,-4,-3,-1,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86887,2026-04-26 21:13:14,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32435175078746,33270,5,5,1,11,0,0,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,78,36,27,17,15,23,5,3,3,13,5,3,1,6,4,0,0,0,3,3,7,false,SMALL,-1,0,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86888,2026-04-26 21:13:15,3,1,6,attack,coin,spins,gold,1,false,25000,32435175103746,33269,5,5,1,11,1,0,0,1,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,79,37,27,17,16,23,5,3,3,14,6,3,1,7,4,0,0,0,6,1,0,false,SMALL,-2,0,-2,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86889,2026-04-26 21:13:15,1,4,4,coin,steal,steal,gold,1,false,25000,32435175128746,33268,5,5,1,11,0,2,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66393\/80000@m33""}",80,37,29,17,16,23,5,3,3,15,6,5,1,7,4,0,0,0,4,4,5,false,NORMAL,0,0,0,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86890,2026-04-26 21:13:16,5,5,5,shield,shield,shield,shield,3,true,1,32435175128746,33268,5,5,1,11,0,0,3,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""66394\/80000@m33""}",81,37,29,20,16,23,5,3,4,16,6,5,4,7,4,0,0,1,2,2,2,false,SMALL,-1,-1,0,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86891,2026-04-26 21:13:18,3,3,3,attack,attack,attack,attack,2,true,0,32435175128746,33267,5,5,1,11,3,0,0,0,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,82,40,29,20,16,23,6,3,4,17,9,5,4,7,4,1,0,1,0,0,0,false,MIN,-4,-4,0,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86892,2026-04-26 21:13:21,3,6,2,attack,spins,goldSack,gold,1,false,100000,32435185788746,33266,5,5,1,11,1,0,0,1,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66395\/80000@m33""}",83,41,29,20,17,23,6,3,4,18,10,5,4,8,4,1,0,1,3,6,0,false,NORMAL,3,3,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86893,2026-04-26 21:13:22,3,1,6,attack,coin,spins,gold,1,false,25000,32435185813746,33265,5,5,1,11,1,0,0,1,0,370830,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,84,42,29,20,18,23,6,3,4,19,11,5,4,9,4,1,0,1,6,1,0,false,NORMAL,1,1,0,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86894,2026-04-26 21:13:23,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,32435185838746,33264,5,5,1,11,0,0,0,0,2,370832,400000,90,2,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66396\/80000@m33""}",85,42,29,20,18,25,6,3,4,20,11,5,4,9,6,1,0,1,5,8,8,false,NORMAL,1,0,1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86895,2026-04-26 21:13:24,1,1,1,coin,coin,coin,gold,1,true,250000,32435186088746,33263,5,5,1,11,0,0,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,86,42,29,20,18,25,6,3,4,21,11,5,4,9,6,1,0,1,1,1,5,false,NORMAL,3,2,1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86896,2026-04-26 21:13:25,3,1,6,attack,coin,spins,gold,1,false,25000,32435186113746,33262,5,5,1,11,1,0,0,1,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66397\/80000@m33""}",87,43,29,20,19,25,6,3,4,22,12,5,4,10,6,1,0,1,6,1,0,false,NORMAL,2,0,2,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86897,2026-04-26 21:13:26,4,6,2,steal,spins,goldSack,gold,1,false,100000,32435186213746,33261,5,5,1,11,0,1,0,1,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66398\/80000@m33""}",88,43,30,20,20,25,6,3,4,23,12,6,4,11,6,1,0,1,3,6,4,false,BIG,4,1,3,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86898,2026-04-26 21:13:29,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32435188813746,33260,5,5,1,11,0,0,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66399\/80000@m33""}",89,43,30,20,20,25,6,3,4,24,12,6,4,11,6,1,0,1,3,3,7,false,NORMAL,3,1,2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86899,2026-04-26 21:13:30,3,1,6,attack,coin,spins,gold,1,false,25000,32435188838746,33259,5,5,1,11,1,0,0,1,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,90,44,30,20,21,25,6,3,4,25,13,6,4,12,6,1,0,1,6,5,0,false,NORMAL,0,-2,2,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86900,2026-04-26 21:13:30,3,3,3,attack,attack,attack,attack,2,true,0,32435188838746,33258,5,5,1,11,3,0,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,91,47,30,20,21,25,7,3,4,26,16,6,4,12,6,2,0,1,0,0,0,false,NORMAL,1,-1,2,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86901,2026-04-26 21:13:33,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32435223438746,33257,5,5,1,11,0,0,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,92,47,30,20,21,25,7,3,4,27,16,6,4,12,6,2,0,1,3,7,3,false,BIG,7,5,2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86902,2026-04-26 21:13:34,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32435226038746,33256,5,5,1,11,0,0,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,93,47,30,20,21,25,7,3,4,28,16,6,4,12,6,2,0,1,3,7,7,false,BIG,6,4,2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86903,2026-04-26 21:13:35,4,4,4,steal,steal,steal,steal,4,true,0,32435226038746,33255,5,5,1,11,0,3,0,0,0,370832,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66400\/80000@m33""}",94,47,33,20,21,25,7,4,4,29,16,9,4,12,6,2,1,1,4,4,4,false,SMALL,-2,-5,3,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86904,2026-04-26 21:13:42,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32435742071036,33254,5,5,1,11,0,0,0,0,1,370833,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,95,47,33,20,21,26,7,4,4,30,16,9,4,12,7,2,1,1,3,3,8,false,BIG,7,4,3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86905,2026-04-26 21:13:43,3,6,2,attack,spins,goldSack,gold,1,false,100000,32435742171036,33253,5,5,1,11,1,0,0,1,0,370833,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,96,48,33,20,22,26,7,4,4,31,17,9,4,13,7,2,1,1,3,6,0,false,BIG,7,4,3,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86906,2026-04-26 21:13:44,3,3,1,attack,attack,coin,gold,1,false,25000,32435742196036,33252,5,5,1,11,2,0,0,0,0,370833,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,97,50,33,20,22,26,7,4,4,32,19,9,4,13,7,2,1,1,1,0,0,false,NORMAL,3,0,3,V2,3,1,5,3,3,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86907,2026-04-26 21:13:47,1,1,1,coin,coin,coin,gold,1,true,12500000,32435754696036,33202,5,5,50,11,0,0,0,0,0,370833,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,98,50,33,20,22,26,7,4,4,33,19,9,4,13,7,2,1,1,5,5,5,false,SMALL,-2,-2,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86908,2026-04-26 21:13:48,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,32435762196036,33152,5,5,50,11,0,0,0,0,1,370883,400000,90,50,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66450\/80000@m33""}",99,50,33,20,22,27,7,4,4,34,19,9,4,13,8,2,1,1,7,7,8,false,MAX,8,8,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86909,2026-04-26 21:13:50,3,1,1,attack,coin,coin,gold,1,false,2500000,32435764696036,33102,5,5,50,11,1,0,0,0,0,370883,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""66500\/80000@m33""}",100,51,33,20,22,27,7,4,4,35,20,9,4,13,8,2,1,1,5,1,0,false,SMALL,-1,-1,0,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86910,2026-04-26 21:13:51,3,3,3,attack,attack,attack,attack,2,true,0,32435764696036,33052,5,5,50,11,3,0,0,0,0,370883,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,101,54,33,20,22,27,8,4,4,36,23,9,4,13,8,3,1,1,0,0,0,false,SMALL,-1,-1,0,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86911,2026-04-26 21:13:54,1,1,1,coin,coin,coin,gold,1,true,12500000,32436305196036,33002,5,5,50,11,0,0,0,0,0,370883,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66550\/80000@m33""}",102,54,33,20,22,27,8,4,4,37,23,9,4,13,8,3,1,1,1,1,5,false,NORMAL,1,1,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86912,2026-04-26 21:13:55,3,5,2,attack,shield,goldSack,gold,1,false,5000000,32436310196036,32952,5,5,50,11,1,0,1,0,0,370883,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66600\/80000@m33""}",103,55,33,21,22,27,8,4,4,38,24,9,5,13,8,3,1,1,7,2,0,false,SMALL,-2,-2,0,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86913,2026-04-26 21:13:56,2,2,2,goldSack,goldSack,goldSack,gold,1,true,130000000,32436440196036,32902,5,5,50,11,0,0,0,0,0,370883,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,104,55,33,21,22,27,8,4,4,39,24,9,5,13,8,3,1,1,7,7,7,false,BIG,4,4,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86914,2026-04-26 21:13:58,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,32436450196036,32502,5,5,400,11,0,0,0,0,2,371683,400000,90,800,92.9,bonus_bs15_gae1_no,107,700000,,,,,105,55,33,21,22,29,8,4,4,40,24,9,5,13,10,3,1,1,1,8,8,false,NORMAL,3,2,1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86915,2026-04-26 21:13:59,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,32436510196036,32102,5,5,400,11,0,0,0,0,1,372083,400000,90,400,93.0,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""67000\/80000@m33""}",106,55,33,21,22,30,8,4,4,41,24,9,5,13,11,3,1,1,7,3,8,false,MAX,9,8,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86916,2026-04-26 21:14:01,1,1,4,coin,coin,steal,gold,1,false,20000000,32436530196036,31702,5,5,400,11,0,1,0,0,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,107,55,34,21,22,30,8,4,4,42,24,10,5,13,11,3,1,1,4,5,1,false,MIN,-8,-6,-2,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86917,2026-04-26 21:14:03,3,6,2,attack,spins,goldSack,gold,1,false,40000000,32436570196036,31302,5,5,400,11,1,0,0,1,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,108,56,34,21,23,30,8,4,4,43,25,10,5,14,11,3,1,1,7,6,0,false,MIN,-4,-2,-2,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86918,2026-04-26 21:14:04,2,2,2,goldSack,goldSack,goldSack,gold,1,true,1040000000,32437610196036,30902,5,5,400,11,0,0,0,0,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,109,56,34,21,23,30,8,4,4,44,25,10,5,14,11,3,1,1,7,7,3,false,BIG,5,7,-2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86919,2026-04-26 21:14:05,3,1,5,attack,coin,shield,gold,1,false,10000000,32437620196036,30502,5,5,400,11,1,0,1,0,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,110,57,34,22,23,30,8,4,4,45,26,10,6,14,11,3,1,1,2,1,0,false,NORMAL,0,0,0,V2,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86920,2026-04-26 21:14:06,3,6,2,attack,spins,goldSack,gold,1,false,40000000,32437660196036,30102,5,5,400,11,1,0,0,1,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""67400\/80000@m33""}",111,58,34,22,24,30,8,4,4,46,27,10,6,15,11,3,1,1,7,6,0,false,SMALL,-2,-2,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86921,2026-04-26 21:14:07,3,6,2,attack,spins,goldSack,gold,1,false,40000000,32437700196036,29702,5,5,400,11,1,0,0,1,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,112,59,34,22,25,30,8,4,4,47,28,10,6,16,11,3,1,1,3,6,0,false,NORMAL,3,3,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86922,2026-04-26 21:14:09,1,1,4,coin,coin,steal,gold,1,false,20000000,32437720196036,29302,5,5,400,11,0,1,0,0,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,113,59,35,22,25,30,8,4,4,48,28,11,6,16,11,3,1,1,4,5,5,false,SMALL,-1,-1,0,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86923,2026-04-26 21:14:10,3,6,2,attack,spins,goldSack,gold,1,false,40000000,32437760196036,28902,5,5,400,11,1,0,0,1,0,372083,400000,90,0,93.0,bonus_bs15_gae1_no,107,700000,,,,,114,60,35,22,26,30,8,4,4,49,29,11,6,17,11,3,1,1,3,6,0,false,NORMAL,2,2,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
