seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
68224,2026-04-11 00:03:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38095711217022,187185,5,5,400,11,0,0,0,0,1,91166,100000,62,400,91.2,bonus_as10_gae1_no,107,700000,,,,"{""ea77ce1b"":""5019\/38000@m9""}",31,12,16,7,8,4,2,2,2,37,16,17,8,9,9,3,2,2
68225,2026-04-11 00:03:01,1,1,4,coin,coin,steal,gold,1,false,20000000,38095731217022,186785,5,5,400,11,0,1,0,0,0,91166,100000,62,0,91.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""10934\/48000@m22""}",32,12,17,7,8,4,2,2,2,38,16,18,8,9,9,3,2,2
68226,2026-04-11 00:03:02,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38095791217022,186385,5,5,400,11,0,0,0,0,1,91566,100000,62,400,91.6,bonus_as10_gae1_no,107,700000,,,,,33,12,17,7,8,5,2,2,2,39,16,18,8,9,10,3,2,2
68227,2026-04-11 00:03:04,3,3,2,attack,attack,goldSack,gold,1,false,40000000,38095831217022,185985,5,5,400,11,2,0,0,0,0,91566,100000,62,0,91.6,bonus_as10_gae1_no,107,700000,,,,,34,14,17,7,8,5,2,2,2,40,18,18,8,9,10,3,2,2
68228,2026-04-11 00:03:05,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38095891217022,185585,5,5,400,11,0,0,0,0,1,91966,100000,62,400,92.0,bonus_as10_gae1_no,107,700000,,,,,35,14,17,7,8,6,2,2,2,41,18,18,8,9,11,3,2,2
68229,2026-04-11 00:03:07,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,38095901217022,185185,5,5,400,11,0,0,0,0,2,92766,100000,62,800,92.8,bonus_as10_gae1_no,107,700000,,,,,36,14,17,7,8,8,2,2,2,42,18,18,8,9,13,3,2,2
68230,2026-04-11 00:03:09,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38095961217022,184785,5,5,400,11,0,0,0,0,1,93166,100000,62,400,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""11334\/48000@m22""}",37,14,17,7,8,9,2,2,2,43,18,18,8,9,14,3,2,2
68231,2026-04-11 00:03:11,3,3,2,attack,attack,goldSack,gold,1,false,40000000,38096001217022,184385,5,5,400,11,2,0,0,0,0,93166,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""11734\/48000@m22"",""4fdd0917"":""2229\/2400@m54""}",38,16,17,7,8,9,2,2,2,44,20,18,8,9,14,3,2,2
68232,2026-04-11 00:03:12,5,5,5,shield,shield,shield,shield,3,true,400,38096001217022,184385,5,5,400,11,0,0,3,0,0,93166,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,39,16,17,10,8,9,2,2,3,45,20,18,11,9,14,3,2,3
68233,2026-04-11 00:03:15,4,6,2,steal,spins,goldSack,gold,1,false,100000,38096001317022,184384,5,5,1,11,0,1,0,1,0,93166,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""11735\/48000@m22""}",40,16,18,10,9,9,2,2,3,46,20,19,11,10,14,3,2,3
68234,2026-04-11 00:03:16,3,3,2,attack,attack,goldSack,gold,1,false,100000,38096001417022,184383,5,5,1,11,2,0,0,0,0,93166,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,41,18,18,10,9,9,2,2,3,47,22,19,11,10,14,3,2,3
68235,2026-04-11 00:03:17,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38096001567022,184382,5,5,1,11,0,0,0,0,1,93167,100000,62,1,93.2,bonus_as10_gae1_no,107,700000,,,,,42,18,18,10,9,10,2,2,3,48,22,19,11,10,15,3,2,3
68236,2026-04-11 00:03:18,3,1,5,attack,coin,shield,gold,1,false,25000,38096001592022,184383,5,5,1,11,1,0,1,0,0,93167,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,43,19,18,11,9,10,2,2,3,49,23,19,12,10,15,3,2,3
68237,2026-04-11 00:03:18,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,38096001617022,184382,5,5,1,11,0,0,0,0,2,93169,100000,62,2,93.2,bonus_as10_gae1_no,107,700000,,,,,44,19,18,11,9,12,2,2,3,50,23,19,12,10,17,3,2,3
68238,2026-04-11 00:03:20,3,1,5,attack,coin,shield,gold,1,false,25000,38096001642022,184381,5,5,1,11,1,0,1,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,45,20,18,12,9,12,2,2,3,51,24,19,13,10,17,3,2,3
68239,2026-04-11 00:03:23,5,5,5,shield,shield,shield,shield,3,true,400,38096001642022,184381,5,5,400,11,0,0,3,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,46,20,18,15,9,12,2,2,4,52,24,19,16,10,17,3,2,4
68240,2026-04-11 00:03:26,3,3,3,attack,attack,attack,attack,2,true,0,38096001642022,184380,5,5,1,11,3,0,0,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,47,23,18,15,9,12,3,2,4,53,27,19,16,10,17,4,2,4
68241,2026-04-11 00:03:29,1,4,4,coin,steal,steal,gold,1,false,25000,38096011567022,184379,5,5,1,11,0,2,0,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,"{""ea77ce1b"":""5020\/38000@m9""}",48,23,20,15,9,12,3,2,4,54,27,21,16,10,17,4,2,4
68242,2026-04-11 00:03:29,1,6,6,coin,spins,spins,gold,1,false,25000,38096011592022,184378,5,5,1,11,0,0,0,2,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""11736\/48000@m22""}",49,23,20,15,11,12,3,2,4,55,27,21,16,12,17,4,2,4
68243,2026-04-11 00:03:30,3,6,2,attack,spins,goldSack,gold,1,false,100000,38096011692022,184377,5,5,1,11,1,0,0,1,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""11737\/48000@m22""}",50,24,20,15,12,12,3,2,4,56,28,21,16,13,17,4,2,4
68244,2026-04-11 00:03:31,3,3,3,attack,attack,attack,attack,2,true,0,38096011692022,184376,5,5,1,11,3,0,0,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,51,27,20,15,12,12,4,2,4,57,31,21,16,13,17,5,2,4
68245,2026-04-11 00:03:34,3,1,4,attack,coin,steal,gold,1,false,25000,38096041717022,184375,5,5,1,11,1,1,0,0,0,93169,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,52,28,21,15,12,12,4,2,4,58,32,22,16,13,17,5,2,4
68246,2026-04-11 00:03:35,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38096041867022,184374,5,5,1,11,0,0,0,0,1,93170,100000,62,1,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""11739\/48000@m22""}",53,28,21,15,12,13,4,2,4,59,32,22,16,13,18,5,2,4
68247,2026-04-11 00:03:36,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,38096041892022,184373,5,5,1,11,0,0,0,0,2,93172,100000,62,2,93.2,bonus_as10_gae1_no,107,700000,,,,,54,28,21,15,12,15,4,2,4,60,32,22,16,13,20,5,2,4
68248,2026-04-11 00:03:37,1,6,6,coin,spins,spins,gold,1,false,25000,38096041917022,184372,5,5,1,11,0,0,0,2,0,93172,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""11741\/48000@m22"",""4fdd0917"":""2231\/2400@m54""}",55,28,21,15,14,15,4,2,4,61,32,22,16,15,20,5,2,4
68249,2026-04-11 00:03:39,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2400000,38096044317022,184371,5,5,1,11,0,0,0,0,0,93172,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,56,28,21,15,14,15,4,2,4,62,32,22,16,15,20,5,2,4
68250,2026-04-11 00:03:40,1,1,4,coin,coin,steal,gold,1,false,50000,38096044367022,184370,5,5,1,11,0,1,0,0,0,93172,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,57,28,22,15,14,15,4,2,4,63,32,23,16,15,20,5,2,4
68251,2026-04-11 00:03:40,3,6,2,attack,spins,goldSack,gold,1,false,100000,38096044467022,184369,5,5,1,11,1,0,0,1,0,93172,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,58,29,22,15,15,15,4,2,4,64,33,23,16,16,20,5,2,4
68252,2026-04-11 00:03:41,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,38096044492022,184368,5,5,1,11,0,0,0,0,2,93174,100000,62,2,93.2,bonus_as10_gae1_no,107,700000,,,,,59,29,22,15,15,17,4,2,4,65,33,23,16,16,22,5,2,4
68253,2026-04-11 00:03:42,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38096044642022,184367,5,5,1,11,0,0,0,0,1,93175,100000,62,1,93.2,bonus_as10_gae1_no,107,700000,,,,,60,29,22,15,15,18,4,2,4,66,33,23,16,16,23,5,2,4
68254,2026-04-11 00:03:43,1,1,4,coin,coin,steal,gold,1,false,50000,38096044692022,184366,5,5,1,11,0,1,0,0,0,93175,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""11742\/48000@m22""}",61,29,23,15,15,18,4,2,4,67,33,24,16,16,23,5,2,4
68255,2026-04-11 00:03:44,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,38096044717022,184365,5,5,1,11,0,0,0,0,2,93177,100000,62,2,93.2,bonus_as10_gae1_no,107,700000,,,,,62,29,23,15,15,20,4,2,4,68,33,24,16,16,25,5,2,4
68256,2026-04-11 00:03:45,3,6,2,attack,spins,goldSack,gold,1,false,100000,38096044817022,184364,5,5,1,11,1,0,0,1,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,63,30,23,15,16,20,4,2,4,69,34,24,16,17,25,5,2,4
68257,2026-04-11 00:03:46,1,1,1,coin,coin,coin,gold,1,true,250000,38096045067022,184363,5,5,1,11,0,0,0,0,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""11743\/48000@m22""}",64,30,23,15,16,20,4,2,4,70,34,24,16,17,25,5,2,4
68258,2026-04-11 00:03:47,3,3,2,attack,attack,goldSack,gold,1,false,100000,38096045167022,184362,5,5,1,11,2,0,0,0,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,65,32,23,15,16,20,4,2,4,71,36,24,16,17,25,5,2,4
68259,2026-04-11 00:03:48,3,3,3,attack,attack,attack,attack,2,true,0,38096045167022,184361,5,5,1,11,3,0,0,0,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,66,35,23,15,16,20,5,2,4,72,39,24,16,17,25,6,2,4
68260,2026-04-11 00:03:51,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2400000,38096057467022,184360,5,5,1,11,0,0,0,0,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""11744\/48000@m22""}",67,35,23,15,16,20,5,2,4,73,39,24,16,17,25,6,2,4
68261,2026-04-11 00:03:52,4,6,2,steal,spins,goldSack,gold,1,false,100000,38096057567022,184359,5,5,1,11,0,1,0,1,0,93177,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,"{""ea77ce1b"":""5021\/38000@m9""}",68,35,24,15,17,20,5,2,4,74,39,25,16,18,25,6,2,4
68262,2026-04-11 00:03:53,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38096057717022,184358,5,5,1,11,0,0,0,0,1,93178,100000,62,1,93.2,bonus_as10_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""11745\/48000@m22""}",69,35,24,15,17,21,5,2,4,75,39,25,16,18,26,6,2,4
68263,2026-04-11 00:03:54,1,1,4,coin,coin,steal,gold,1,false,50000,38096057767022,184357,5,5,1,11,0,1,0,0,0,93178,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,70,35,25,15,17,21,5,2,4,76,39,26,16,18,26,6,2,4
68264,2026-04-11 00:03:55,3,6,2,attack,spins,goldSack,gold,1,false,100000,38096057867022,184356,5,5,1,11,1,0,0,1,0,93178,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""11750\/48000@m22""}",71,36,25,15,18,21,5,2,4,77,40,26,16,19,26,6,2,4
68265,2026-04-11 00:03:57,3,1,5,attack,coin,shield,gold,1,false,25000,38096057892022,184355,5,5,1,11,1,0,1,0,0,93178,100000,62,0,93.2,bonus_as10_gae1_no,107,700000,,,,,72,37,25,16,18,21,5,2,4,78,41,26,17,19,26,6,2,4
68266,2026-04-11 00:04:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,38096065392022,184305,5,5,50,11,0,0,0,0,1,93228,100000,62,50,93.2,bonus_as10_gae1_no,107,700000,,,,,73,37,25,16,18,22,5,2,4,79,41,26,17,19,27,6,2,4
68267,2026-04-11 00:04:02,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,38096072892022,184255,5,5,50,11,0,0,0,0,1,93278,100000,62,50,93.3,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""11850\/48000@m22""}",74,37,25,16,18,23,5,2,4,80,41,26,17,19,28,6,2,4
68268,2026-04-11 00:04:04,2,2,2,goldSack,goldSack,goldSack,gold,1,true,120000000,38096192892022,184205,5,5,50,11,0,0,0,0,0,93278,100000,62,0,93.3,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""11900\/48000@m22""}",75,37,25,16,18,23,5,2,4,81,41,26,17,19,28,6,2,4
68269,2026-04-11 00:04:05,1,1,1,coin,coin,coin,gold,1,true,100000000,38096292892022,183805,5,5,400,11,0,0,0,0,0,93278,100000,62,0,93.3,bonus_as10_gae1_no,107,700000,,,,,76,37,25,16,18,23,5,2,4,82,41,26,17,19,28,6,2,4
68270,2026-04-11 00:04:07,1,1,4,coin,coin,steal,gold,1,false,20000000,38096312892022,183405,5,5,400,11,0,1,0,0,0,93278,100000,62,0,93.3,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""631\/2400@m55""}",77,37,26,16,18,23,5,2,4,83,41,27,17,19,28,6,2,4
68271,2026-04-11 00:04:09,1,5,5,coin,shield,shield,gold,1,false,10000000,38096322892022,183005,5,5,400,11,0,0,2,0,0,93278,100000,62,0,93.3,bonus_as10_gae1_no,107,700000,,,,,78,37,26,18,18,23,5,2,4,84,41,27,19,19,28,6,2,4
68272,2026-04-11 00:04:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38096382892022,182605,5,5,400,11,0,0,0,0,1,93678,100000,62,400,93.7,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""12300\/48000@m22""}",79,37,26,18,18,24,5,2,4,85,41,27,19,19,29,6,2,4
68273,2026-04-11 00:04:11,4,6,2,steal,spins,goldSack,gold,1,false,40000000,38096422892022,182205,5,5,400,11,0,1,0,1,0,93678,100000,62,0,93.7,bonus_as10_gae1_no,107,700000,,,,,80,37,27,18,19,24,5,2,4,86,41,28,19,20,29,6,2,4
68274,2026-04-11 00:04:13,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,38096482892022,181805,5,5,400,11,0,0,0,0,1,94078,100000,62,400,94.1,bonus_as10_gae1_no,107,700000,,,,,81,37,27,18,19,25,5,2,4,87,41,28,19,20,30,6,2,4
68275,2026-04-11 00:04:15,3,3,2,attack,attack,goldSack,gold,1,false,40000000,38096522892022,181405,5,5,400,11,2,0,0,0,0,94078,100000,62,0,94.1,bonus_as10_gae1_no,107,700000,,,,,82,39,27,18,19,25,5,2,4,88,43,28,19,20,30,6,2,4
68276,2026-04-11 00:04:16,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,38096747892022,179905,5,5,1500,11,0,0,0,0,1,95578,100000,62,1500,95.6,bonus_as10_gae1_no,107,700000,,,,,83,39,27,18,19,26,5,2,4,89,43,28,19,20,31,6,2,4
68277,2026-04-11 00:04:22,3,3,3,attack,attack,attack,attack,2,true,0,38096747892022,178405,5,5,1500,11,3,0,0,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,,,,84,42,27,18,19,26,6,2,4,90,46,28,19,20,31,7,2,4
68278,2026-04-11 00:04:35,3,1,5,attack,coin,shield,gold,1,false,1250000,38141749142022,178355,5,5,50,11,1,0,1,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,,,,85,43,27,19,19,26,6,2,4,91,47,28,20,20,31,7,2,4
68279,2026-04-11 00:04:36,4,4,4,steal,steal,steal,steal,4,true,0,38141749142022,178305,5,5,50,11,0,3,0,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12350\/48000@m22"",""ea77ce1b"":""5071\/38000@m9""}",86,43,30,19,19,26,6,3,4,92,47,31,20,20,31,7,3,4
68280,2026-04-11 00:04:42,1,1,6,coin,coin,spins,gold,1,false,2500000,38163713609972,178255,5,5,50,11,0,0,0,1,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,,,,87,43,30,19,20,26,6,3,4,93,47,31,20,21,31,7,3,4
68281,2026-04-11 00:04:42,3,4,2,attack,steal,goldSack,gold,1,false,5000000,38163718609972,178205,5,5,50,11,1,1,0,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,,,,88,44,31,19,20,26,6,3,4,94,48,32,20,21,31,7,3,4
68282,2026-04-11 00:04:43,5,2,2,shield,goldSack,goldSack,gold,1,false,7500000,38163726109972,178155,5,5,50,11,0,0,1,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,,,,89,44,31,20,20,26,6,3,4,95,48,32,21,21,31,7,3,4
68283,2026-04-11 00:04:43,3,3,2,attack,attack,goldSack,gold,1,false,5000000,38163731109972,178105,5,5,50,11,2,0,0,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12400\/48000@m22""}",90,46,31,20,20,26,6,3,4,96,50,32,21,21,31,7,3,4
68284,2026-04-11 00:04:44,3,1,5,attack,coin,shield,gold,1,false,1250000,38163732359972,178055,5,5,50,11,1,0,1,0,0,95578,100000,62,0,95.6,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12450\/48000@m22""}",91,47,31,21,20,26,6,3,4,97,51,32,22,21,31,7,3,4
68285,2026-04-11 00:04:45,30,30,1,accumulation,accumulation,coin,gold,1,false,1250000,38163733609972,178005,5,5,50,11,0,0,0,0,2,95678,100000,62,100,95.7,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""12550\/48000@m22""}",92,47,31,21,20,28,6,3,4,98,51,32,22,21,33,7,3,4
68286,2026-04-11 00:04:47,1,4,4,coin,steal,steal,gold,1,false,1250000,38163734859972,177955,5,5,50,11,0,2,0,0,0,95678,100000,62,0,95.7,bonus_as10_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""12600\/48000@m22""}",93,47,33,21,20,28,6,3,4,99,51,34,22,21,33,7,3,4
68287,2026-04-11 00:04:47,5,5,5,shield,shield,shield,shield,3,true,50,38163734859972,177955,5,5,50,11,0,0,3,0,0,95678,100000,62,0,95.7,bonus_as10_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""12650\/48000@m22""}",94,47,33,24,20,28,6,3,5,100,51,34,25,21,33,7,3,5
68288,2026-04-11 00:04:49,2,2,2,goldSack,goldSack,goldSack,gold,1,true,120000000,38163854859972,177905,5,5,50,11,0,0,0,0,0,95678,100000,62,0,95.7,bonus_as10_gae1_no,107,700000,,,,,95,47,33,24,20,28,6,3,5,101,51,34,25,21,33,7,3,5
68289,2026-04-11 00:04:52,1,1,1,coin,coin,coin,gold,1,true,12500000,38163867359972,177855,5,5,50,11,0,0,0,0,0,95678,100000,62,0,95.7,bonus_as10_gae1_no,107,700000,,,,,96,47,33,24,20,28,6,3,5,102,51,34,25,21,33,7,3,5
68290,2026-04-11 00:04:53,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,38163874859972,177805,5,5,50,11,0,0,0,0,1,95728,100000,62,50,95.7,bonus_as10_gae1_no,107,700000,,,,,97,47,33,24,20,29,6,3,5,103,51,34,25,21,34,7,3,5
68291,2026-04-11 00:04:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,38163882359972,177755,5,5,50,11,0,0,0,0,1,95778,100000,62,50,95.8,bonus_as10_gae1_no,107,700000,,,,"{""ea77ce1b"":""5121\/38000@m9""}",98,47,33,24,20,30,6,3,5,104,51,34,25,21,35,7,3,5
68292,2026-04-11 00:04:56,3,3,2,attack,attack,goldSack,gold,1,false,5000000,38163887359972,177705,5,5,50,11,2,0,0,0,0,95778,100000,62,0,95.8,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12700\/48000@m22""}",99,49,33,24,20,30,6,3,5,105,53,34,25,21,35,7,3,5
68293,2026-04-11 00:04:57,1,1,1,coin,coin,coin,gold,1,true,12500000,38163899859972,177655,5,5,50,11,0,0,0,0,0,95778,100000,62,0,95.8,bonus_as10_gae1_no,107,700000,,,,,100,49,33,24,20,30,6,3,5,106,53,34,25,21,35,7,3,5
68294,2026-04-11 00:04:58,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,38163899859972,177605,5,5,50,11,0,0,0,0,3,96278,100000,62,500,96.3,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""731\/2400@m55""}",101,49,33,24,20,33,6,3,5,107,53,34,25,21,38,7,3,5
68295,2026-04-11 00:06:44,3,1,5,attack,coin,shield,gold,1,false,25000,38163899884972,177604,5,5,1,11,1,0,1,0,0,96278,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,1,1,0,1,0,0,0,0,0,108,54,34,26,21,38,7,3,5
68296,2026-04-11 00:06:44,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38163900034972,177603,5,5,1,11,0,0,0,0,1,96279,100000,62,1,96.3,bonus_as10_gae1_no,107,700000,,,,,2,1,0,1,0,1,0,0,0,109,54,34,26,21,39,7,3,5
68297,2026-04-11 00:06:46,1,4,4,coin,steal,steal,gold,1,false,25000,38163900059972,177602,5,5,1,11,0,2,0,0,0,96279,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,3,1,2,1,0,1,0,0,0,110,54,36,26,21,39,7,3,5
68298,2026-04-11 00:06:46,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2400000,38163902459972,177601,5,5,1,11,0,0,0,0,0,96279,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12701\/48000@m22""}",4,1,2,1,0,1,0,0,0,111,54,36,26,21,39,7,3,5
68299,2026-04-11 00:06:49,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2400000,38163904859972,177600,5,5,1,11,0,0,0,0,0,96279,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,5,1,2,1,0,1,0,0,0,112,54,36,26,21,39,7,3,5
68300,2026-04-11 00:06:49,3,4,2,attack,steal,goldSack,gold,1,false,100000,38163904959972,177599,5,5,1,11,1,1,0,0,0,96279,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,6,2,3,1,0,1,0,0,0,113,55,37,26,21,39,7,3,5
68301,2026-04-11 00:06:50,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,38163905109972,177598,5,5,1,11,0,0,0,0,1,96280,100000,62,1,96.3,bonus_as10_gae1_no,107,700000,,,,,7,2,3,1,0,2,0,0,0,114,55,37,26,21,40,7,3,5
68302,2026-04-11 00:06:51,3,3,3,attack,attack,attack,attack,2,true,0,38163905109972,177597,5,5,1,11,3,0,0,0,0,96280,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,8,5,3,1,0,2,1,0,0,115,58,37,26,21,40,8,3,5
68303,2026-04-11 00:06:54,1,6,6,coin,spins,spins,gold,1,false,25000,38163915034972,177596,5,5,1,11,0,0,0,2,0,96280,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,9,5,3,1,2,2,1,0,0,116,58,37,26,23,40,8,3,5
68304,2026-04-11 00:06:55,1,1,6,coin,coin,spins,gold,1,false,50000,38163915084972,177595,5,5,1,11,0,0,0,1,0,96280,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,10,5,3,1,3,2,1,0,0,117,58,37,26,24,40,8,3,5
68305,2026-04-11 00:06:56,5,5,5,shield,shield,shield,shield,3,true,1,38163915084972,177595,5,5,1,11,0,0,3,0,0,96280,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,11,5,3,4,3,2,1,0,1,118,58,37,29,24,40,8,3,6
68306,2026-04-11 00:06:56,3,4,2,attack,steal,goldSack,gold,1,false,100000,38163915184972,177594,5,5,1,11,1,1,0,0,0,96280,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,"{""ea77ce1b"":""5122\/38000@m9""}",12,6,4,4,3,2,1,0,1,119,59,38,29,24,40,8,3,6
68307,2026-04-11 00:06:57,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,38163915209972,177593,5,5,1,11,0,0,0,0,2,96282,100000,62,2,96.3,bonus_as10_gae1_no,107,700000,,,,,13,6,4,4,3,4,1,0,1,120,59,38,29,24,42,8,3,6
68308,2026-04-11 00:06:58,1,4,6,coin,steal,spins,gold,1,false,25000,38163915234972,177592,5,5,1,11,0,1,0,1,0,96282,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""12703\/48000@m22"",""4fdd0917"":""733\/2400@m55""}",14,6,5,4,4,4,1,0,1,121,59,39,29,25,42,8,3,6
68309,2026-04-11 00:06:59,1,4,4,coin,steal,steal,gold,1,false,25000,38163915259972,177591,5,5,1,11,0,2,0,0,0,96282,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""12704\/48000@m22""}",15,6,7,4,4,4,1,0,1,122,59,41,29,25,42,8,3,6
68310,2026-04-11 00:07:00,1,4,6,coin,steal,spins,gold,1,false,25000,38163915284972,177590,5,5,1,11,0,1,0,1,0,96282,100000,62,0,96.3,bonus_as10_gae1_no,107,700000,,,,,16,6,8,4,5,4,1,0,1,123,59,42,29,26,42,8,3,6
