seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
64037,2026-04-07 20:38:42,5,5,5,shield,shield,shield,shield,3,true,1,49369790534542,57971,3,5,1,9,0,0,3,0,0,1139,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,"{""6cad4489"":""22\/1800@m6""}",58,34,14,13,9,15,4,1,3,60,34,15,13,10,18,4,1,3
64038,2026-04-07 20:38:43,3,3,2,attack,attack,goldSack,gold,1,false,100000,49369790634542,57970,3,5,1,9,2,0,0,0,0,1139,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,59,36,14,13,9,15,4,1,3,61,36,15,13,10,18,4,1,3
64039,2026-04-07 20:38:44,5,5,5,shield,shield,shield,shield,3,true,1,49369790634542,57969,4,5,1,9,0,0,3,0,0,1139,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,60,36,14,16,9,15,4,1,4,62,36,15,16,10,18,4,1,4
64040,2026-04-07 20:38:45,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369790784542,57968,4,5,1,9,0,0,0,0,1,1140,10000,37,1,11.4,bonus_bs15_gae1_no,107,700000,,,,,61,36,14,16,9,16,4,1,4,63,36,15,16,10,19,4,1,4
64041,2026-04-07 20:38:46,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369792784542,57967,4,5,1,9,0,0,0,0,0,1140,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,62,36,14,16,9,16,4,1,4,64,36,15,16,10,19,4,1,4
64042,2026-04-07 20:38:46,1,5,5,coin,shield,shield,gold,1,false,25000,49369792809542,57966,4,5,1,9,0,0,2,0,0,1140,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,63,36,14,18,9,16,4,1,4,65,36,15,18,10,19,4,1,4
64043,2026-04-07 20:38:47,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369794809542,57965,4,5,1,9,0,0,0,0,0,1140,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,64,36,14,18,9,16,4,1,4,66,36,15,18,10,19,4,1,4
64044,2026-04-07 20:38:48,3,3,3,attack,attack,attack,attack,2,true,0,49369794809542,57964,4,5,1,9,3,0,0,0,0,1140,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,65,39,14,18,9,16,5,1,4,67,39,15,18,10,19,5,1,4
64045,2026-04-07 20:38:51,4,4,4,steal,steal,steal,steal,4,true,0,49369803389542,57963,4,5,1,9,0,3,0,0,0,1140,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,66,39,17,18,9,16,5,2,4,68,39,18,18,10,19,5,2,4
64046,2026-04-07 20:38:57,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49369958355542,57962,4,5,1,9,0,0,0,0,2,1142,10000,37,2,11.4,bonus_bs15_gae1_no,107,700000,,,,,67,39,17,18,9,18,5,2,4,69,39,18,18,10,21,5,2,4
