seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,cm_balance,profile_name,slot_prob_seg
67767,2026-04-13 05:35:00,3,3,3,attack,attack,attack,attack,2,true,0,11134879188801,155022,5,5,1,11,3,0,0,0,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,12,6,0,6,3,7,2,0,2,50,24,11,10,10,22,4,1,3,0,0,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67768,2026-04-13 05:35:05,1,1,1,coin,coin,coin,gold,1,true,250000,11134886038801,155021,5,5,1,11,0,0,0,0,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,13,6,0,6,3,7,2,0,2,51,24,11,10,10,22,4,1,3,1,5,5,false,SMALL,-1,-1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67769,2026-04-13 05:35:05,1,4,4,coin,steal,steal,gold,1,false,25000,11134886063801,155020,5,5,1,11,0,2,0,0,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,14,6,2,6,3,7,2,0,2,52,24,13,10,10,22,4,1,3,4,4,1,false,MIN,-6,-4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67770,2026-04-13 05:35:06,2,2,2,goldSack,goldSack,goldSack,gold,1,true,1800000,11134887863801,155019,5,5,1,11,0,0,0,0,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,15,6,2,6,3,7,2,0,2,53,24,13,10,10,22,4,1,3,3,3,7,false,SMALL,-2,0,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67771,2026-04-13 05:35:07,1,6,6,coin,spins,spins,gold,1,false,25000,11134887888801,155018,5,5,1,11,0,0,0,2,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""34643\/56000@m25""}",16,6,2,6,5,7,2,0,2,54,24,13,10,12,22,4,1,3,6,6,1,false,MIN,-6,-3,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67772,2026-04-13 05:35:07,1,5,5,coin,shield,shield,gold,1,false,25000,11134887913801,155017,5,5,1,11,0,0,2,0,0,66827,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,17,6,2,8,5,7,2,0,2,55,24,13,12,12,22,4,1,3,2,2,5,false,MIN,-3,0,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67773,2026-04-13 05:35:08,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11134888063801,155016,5,5,1,11,0,0,0,0,1,66828,250000,76,1,26.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""34644\/56000@m25""}",18,6,2,8,5,8,2,0,2,56,24,13,12,12,23,4,1,3,3,7,8,false,BIG,4,5,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67774,2026-04-13 05:35:09,1,1,6,coin,coin,spins,gold,1,false,50000,11134888113801,155015,5,5,1,11,0,0,0,1,0,66828,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,19,6,2,8,6,8,2,0,2,57,24,13,12,13,23,4,1,3,6,1,5,false,NORMAL,2,3,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67775,2026-04-13 05:35:10,4,4,4,steal,steal,steal,steal,4,true,0,11134888113801,155014,5,5,1,11,0,3,0,0,0,66828,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""34646\/56000@m25""}",20,6,5,8,6,8,2,1,2,58,24,16,12,13,23,4,2,3,4,4,4,false,MIN,-6,-5,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67776,2026-04-13 05:35:16,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11134921063801,155013,5,5,1,11,0,0,0,0,1,66829,250000,76,1,26.7,bonus_bs15_gae1_no,107,700000,,,,,21,6,5,8,6,9,2,1,2,59,24,16,12,13,24,4,2,3,3,7,8,false,MAX,8,7,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67777,2026-04-13 05:35:17,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11134921213801,155012,5,5,1,11,0,0,0,0,1,66830,250000,76,1,26.7,bonus_bs15_gae1_no,107,700000,,,,,22,6,5,8,6,10,2,1,2,60,24,16,12,13,25,4,2,3,7,3,8,false,MAX,11,9,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67778,2026-04-13 05:35:33,4,6,2,steal,spins,goldSack,gold,1,false,40000000,11134961213801,154612,5,5,400,11,0,1,0,1,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,23,6,6,8,7,10,2,1,2,61,24,17,12,14,25,4,2,3,3,6,4,false,BIG,5,1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67779,2026-04-13 05:35:37,1,1,4,coin,coin,steal,gold,1,false,20000000,11134981213801,154212,5,5,400,11,0,1,0,0,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,24,6,7,8,7,10,2,1,2,62,24,18,12,14,25,4,2,3,4,5,5,false,BIG,4,0,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67780,2026-04-13 05:35:39,3,3,2,attack,attack,goldSack,gold,1,false,40000000,11135021213801,153812,5,5,400,11,2,0,0,0,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,25,8,7,8,7,10,2,1,2,63,26,18,12,14,25,4,2,3,3,0,0,false,BIG,4,1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67781,2026-04-13 05:35:41,3,1,4,attack,coin,steal,gold,1,false,10000000,11135031213801,153412,5,5,400,11,1,1,0,0,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,,,,26,9,8,8,7,10,2,1,2,64,27,19,12,14,25,4,2,3,4,5,0,false,NORMAL,2,-1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67782,2026-04-13 05:35:48,4,6,2,steal,spins,goldSack,gold,1,false,1500000,11135032713801,153397,5,5,15,11,0,1,0,1,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""34661\/56000@m25""}",27,9,9,8,8,10,2,1,2,65,27,20,12,15,25,4,2,3,3,6,4,false,BIG,5,1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67783,2026-04-13 05:35:48,1,1,1,coin,coin,coin,gold,1,true,3750000,11135036463801,153382,5,5,15,11,0,0,0,0,0,66830,250000,76,0,26.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""34676\/56000@m25""}",28,9,9,8,8,10,2,1,2,66,27,20,12,15,25,4,2,3,1,1,1,false,MIN,-3,-3,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67784,2026-04-13 05:35:49,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,11135036463801,153367,5,5,15,11,0,0,0,0,3,66980,250000,76,150,26.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""34691\/56000@m25""}",29,9,9,8,8,13,2,1,2,67,27,20,12,15,28,4,2,3,8,8,8,true,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67785,2026-04-13 05:35:54,4,6,2,steal,spins,goldSack,gold,1,false,100000,11135036563801,153366,5,5,1,11,0,1,0,1,0,66980,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,1,0,1,0,1,0,0,0,0,68,27,21,12,16,28,4,2,3,3,6,4,false,NORMAL,3,0,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67786,2026-04-13 05:35:55,30,30,3,accumulation,accumulation,attack,gold,6,false,0,11135036563801,153365,5,5,1,11,1,0,0,0,2,66982,250000,76,2,26.8,bonus_bs15_gae1_no,107,700000,,,,,2,1,1,0,1,2,0,0,0,69,28,21,12,16,30,4,2,3,0,8,8,false,BIG,4,1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67787,2026-04-13 05:35:56,3,1,5,attack,coin,shield,gold,1,false,25000,11135036588801,153364,5,5,1,11,1,0,1,0,0,66982,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,3,2,1,1,1,2,0,0,0,70,29,21,13,16,30,4,2,3,2,1,0,false,NORMAL,2,0,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67788,2026-04-13 05:35:57,1,1,4,coin,coin,steal,gold,1,false,50000,11135036638801,153363,5,5,1,11,0,1,0,0,0,66982,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""34692\/56000@m25""}",4,2,2,1,1,2,0,0,0,71,29,22,13,16,30,4,2,3,4,1,5,false,NORMAL,2,0,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67789,2026-04-13 05:35:57,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135036788801,153362,5,5,1,11,0,0,0,0,1,66983,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,5,2,2,1,1,3,0,0,0,72,29,22,13,16,31,4,2,3,7,3,8,false,MAX,10,7,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67790,2026-04-13 05:35:59,3,6,2,attack,spins,goldSack,gold,1,false,100000,11135036888801,153361,5,5,1,11,1,0,0,1,0,66983,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,6,3,2,1,2,3,0,0,0,73,30,22,13,17,31,4,2,3,3,6,0,false,BIG,4,2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67791,2026-04-13 05:35:59,3,1,5,attack,coin,shield,gold,1,false,25000,11135036913801,153360,5,5,1,11,1,0,1,0,0,66983,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""34693\/56000@m25""}",7,4,2,2,2,3,0,0,0,74,31,22,14,17,31,4,2,3,2,5,0,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67792,2026-04-13 05:36:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135037063801,153359,5,5,1,11,0,0,0,0,1,66984,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,8,4,2,2,2,4,0,0,0,75,31,22,14,17,32,4,2,3,3,3,8,false,BIG,5,3,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67793,2026-04-13 05:36:02,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135037213801,153358,5,5,1,11,0,0,0,0,1,66985,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,9,4,2,2,2,5,0,0,0,76,31,22,14,17,33,4,2,3,3,3,8,false,BIG,7,6,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67794,2026-04-13 05:36:03,4,6,2,steal,spins,goldSack,gold,1,false,100000,11135037313801,153357,5,5,1,11,0,1,0,1,0,66985,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,10,4,3,2,3,5,0,0,0,77,31,23,14,18,33,4,2,3,3,6,4,false,BIG,5,2,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67795,2026-04-13 05:36:03,4,6,2,steal,spins,goldSack,gold,1,false,100000,11135037413801,153356,5,5,1,11,0,1,0,1,0,66985,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""34694\/56000@m25""}",11,4,4,2,4,5,0,0,0,78,31,24,14,19,33,4,2,3,3,6,4,false,MAX,9,4,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67796,2026-04-13 05:36:04,3,3,3,attack,attack,attack,attack,2,true,0,11135037413801,153355,5,5,1,11,3,0,0,0,0,66985,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,12,7,4,2,4,5,1,0,0,79,34,24,14,19,33,5,2,3,0,0,0,false,BIG,4,-1,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67797,2026-04-13 05:36:08,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135044163801,153354,5,5,1,11,0,0,0,0,1,66986,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,13,7,4,2,4,6,1,0,0,80,34,24,14,19,34,5,2,3,7,7,8,false,MAX,13,8,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67798,2026-04-13 05:36:09,3,3,3,attack,attack,attack,attack,2,true,0,11135044163801,153353,5,5,1,11,3,0,0,0,0,66986,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,14,10,4,2,4,6,2,0,0,81,37,24,14,19,34,6,2,3,0,0,0,false,NORMAL,3,-2,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67799,2026-04-13 05:36:12,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,11135050788801,153352,5,5,1,11,0,0,0,0,2,66988,250000,76,2,26.8,bonus_bs15_gae1_no,107,700000,,,,,15,10,4,2,4,8,2,0,0,82,37,24,14,19,36,6,2,3,1,8,8,false,BIG,5,1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67800,2026-04-13 05:36:14,3,6,2,attack,spins,goldSack,gold,1,false,100000,11135050888801,153351,5,5,1,11,1,0,0,1,0,66988,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,16,11,4,2,5,8,2,0,0,83,38,24,14,20,36,6,2,3,7,6,0,false,NORMAL,1,-2,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67801,2026-04-13 05:36:15,1,6,6,coin,spins,spins,gold,1,false,25000,11135050913801,153350,5,5,1,11,0,0,0,2,0,66988,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,17,11,4,2,7,8,2,0,0,84,38,24,14,22,36,6,2,3,6,6,5,false,BIG,4,2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67802,2026-04-13 05:36:15,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135051063801,153349,5,5,1,11,0,0,0,0,1,66989,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,18,11,4,2,7,9,2,0,0,85,38,24,14,22,37,6,2,3,3,3,8,false,BIG,6,4,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67803,2026-04-13 05:36:16,1,1,1,coin,coin,coin,gold,1,true,250000,11135051313801,153348,5,5,1,11,0,0,0,0,0,66989,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,19,11,4,2,7,9,2,0,0,86,38,24,14,22,37,6,2,3,1,1,1,false,MIN,-6,-4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67804,2026-04-13 05:36:17,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135051463801,153347,5,5,1,11,0,0,0,0,1,66990,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,20,11,4,2,7,10,2,0,0,87,38,24,14,22,38,6,2,3,3,3,8,false,NORMAL,2,4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67805,2026-04-13 05:36:18,2,2,2,goldSack,goldSack,goldSack,gold,1,true,1800000,11135053263801,153346,5,5,1,11,0,0,0,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,21,11,4,2,7,10,2,0,0,88,38,24,14,22,38,6,2,3,7,7,3,false,BIG,5,6,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67806,2026-04-13 05:36:20,1,4,4,coin,steal,steal,gold,1,false,25000,11135053288801,153345,5,5,1,11,0,2,0,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,22,11,6,2,7,10,2,0,0,89,38,26,14,22,38,6,2,3,4,4,1,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67807,2026-04-13 05:36:21,3,3,3,attack,attack,attack,attack,2,true,0,11135053288801,153344,5,5,1,11,3,0,0,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,23,14,6,2,7,10,3,0,0,90,41,26,14,22,38,7,2,3,0,0,0,false,MIN,-5,-2,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67808,2026-04-13 05:36:25,2,2,2,goldSack,goldSack,goldSack,gold,1,true,1800000,11135061688801,153343,5,5,1,11,0,0,0,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""34696\/56000@m25""}",24,14,6,2,7,10,3,0,0,91,41,26,14,22,38,7,2,3,3,7,3,false,BIG,4,5,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67809,2026-04-13 05:36:25,3,1,5,attack,coin,shield,gold,1,false,25000,11135061713801,153342,5,5,1,11,1,0,1,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,25,15,6,3,7,10,3,0,0,92,42,26,15,22,38,7,2,3,2,5,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67810,2026-04-13 05:36:26,5,5,5,shield,shield,shield,shield,3,true,1,11135061713801,153342,5,5,1,11,0,0,3,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,26,15,6,6,7,10,3,0,1,93,42,26,18,22,38,7,2,4,2,2,2,false,SMALL,-2,-1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67811,2026-04-13 05:36:27,1,5,5,coin,shield,shield,gold,1,false,25000,11135061738801,153341,5,5,1,11,0,0,2,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,27,15,6,8,7,10,3,0,1,94,42,26,20,22,38,7,2,4,2,2,5,false,SMALL,-2,-1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67812,2026-04-13 05:36:28,3,1,5,attack,coin,shield,gold,1,false,25000,11135061763801,153340,5,5,1,11,1,0,1,0,0,66990,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""34697\/56000@m25""}",28,16,6,9,7,10,3,0,1,95,43,26,21,22,38,7,2,4,2,5,0,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67813,2026-04-13 05:36:28,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135061913801,153339,5,5,1,11,0,0,0,0,1,66991,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,29,16,6,9,7,11,3,0,1,96,43,26,21,22,39,7,2,4,3,3,8,false,BIG,4,3,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67814,2026-04-13 05:36:30,5,5,5,shield,shield,shield,shield,3,true,1,11135061913801,153339,5,5,1,11,0,0,3,0,0,66991,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""34699\/56000@m25""}",30,16,6,12,7,11,3,0,2,97,43,26,24,22,39,7,2,5,2,2,2,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67815,2026-04-13 05:36:31,3,3,2,attack,attack,goldSack,gold,1,false,100000,11135062013801,153338,5,5,1,11,2,0,0,0,0,66991,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,31,18,6,12,7,11,3,0,2,98,45,26,24,22,39,7,2,5,3,0,0,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67816,2026-04-13 05:36:31,4,4,4,steal,steal,steal,steal,4,true,0,11135062013801,153337,5,5,1,11,0,3,0,0,0,66991,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,32,18,9,12,7,11,3,1,2,99,45,29,24,22,39,7,3,5,4,4,4,false,MIN,-4,-5,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67817,2026-04-13 05:36:37,4,4,4,steal,steal,steal,steal,4,true,0,11135206313801,153336,5,5,1,11,0,3,0,0,0,66991,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,33,18,12,12,7,11,3,2,2,100,45,32,24,22,39,7,4,5,4,4,4,false,NORMAL,2,-2,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67818,2026-04-13 05:36:42,2,2,2,goldSack,goldSack,goldSack,gold,1,true,1800000,11135421863801,153335,5,5,1,11,0,0,0,0,0,66991,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,34,18,12,12,7,11,3,2,2,101,45,32,24,22,39,7,4,5,7,3,7,false,BIG,5,2,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67819,2026-04-13 05:36:43,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,11135421888801,153334,5,5,1,11,0,0,0,0,2,66993,250000,76,2,26.8,bonus_bs15_gae1_no,107,700000,,,,,35,18,12,12,7,13,3,2,2,102,45,32,24,22,41,7,4,5,5,8,8,false,NORMAL,3,0,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67820,2026-04-13 05:36:44,3,6,2,attack,spins,goldSack,gold,1,false,100000,11135421988801,153333,5,5,1,11,1,0,0,1,0,66993,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""34700\/56000@m25""}",36,19,12,12,8,13,3,2,2,103,46,32,24,23,41,7,4,5,3,6,0,false,BIG,6,2,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67821,2026-04-13 05:36:45,3,3,3,attack,attack,attack,attack,2,true,0,11135421988801,153332,5,5,1,11,3,0,0,0,0,66993,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,,,37,22,12,12,8,13,4,2,2,104,49,32,24,23,41,8,4,5,0,0,0,false,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67822,2026-04-13 05:36:50,4,6,2,steal,spins,goldSack,gold,1,false,100000,11135444088801,153331,5,5,1,11,0,1,0,1,0,66993,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""34701\/56000@m25""}",38,22,13,12,9,13,4,2,2,105,49,33,24,24,41,8,4,5,3,6,4,false,NORMAL,3,1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67823,2026-04-13 05:36:51,3,6,2,attack,spins,goldSack,gold,1,false,100000,11135444188801,153330,5,5,1,11,1,0,0,1,0,66993,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""34702\/56000@m25""}",39,23,13,12,10,13,4,2,2,106,50,33,24,25,41,8,4,5,3,6,0,false,BIG,7,4,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67824,2026-04-13 05:36:57,3,3,2,attack,attack,goldSack,gold,1,false,100000,11135444288801,153329,5,5,1,11,2,0,0,0,0,66993,250000,76,0,26.8,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""34703\/56000@m25""}",40,25,13,12,10,13,4,2,2,107,52,33,24,25,41,8,4,5,7,0,0,false,NORMAL,2,-1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
67825,2026-04-13 05:36:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,11135444438801,153328,5,5,1,11,0,0,0,0,1,66994,250000,76,1,26.8,bonus_bs15_gae1_no,107,700000,,,,,41,25,13,12,10,14,4,2,2,108,52,33,24,25,42,8,4,5,3,7,8,false,MAX,10,6,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
