seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,full_strip1,full_strip2,full_strip3,repl_map1,repl_map2,repl_map3,cm_balance,profile_name,slot_prob_seg
70370,2026-04-14 08:08:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585201037681,98680,5,5,1,10,0,0,0,0,1,7562,20000,42,1,37.8,bonus_as10_gae1_no,107,700000,,,,,16,12,2,7,2,2,1,0,1,56,29,14,16,13,18,3,1,3,3,3,8,false,BIG,7,6,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70371,2026-04-14 08:08:31,1,1,4,coin,coin,steal,gold,1,false,50000,585201087681,98679,5,5,1,10,0,1,0,0,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,17,12,3,7,2,2,1,0,1,57,29,15,16,13,18,3,1,3,4,1,1,false,MIN,-3,-2,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70372,2026-04-14 08:08:31,3,5,2,attack,shield,goldSack,gold,1,false,100000,585201187681,98678,5,5,1,10,1,0,1,0,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,18,13,3,8,2,2,1,0,1,58,30,15,17,13,18,3,1,3,7,2,0,false,MIN,-3,-2,-1,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70373,2026-04-14 08:08:32,5,5,5,shield,shield,shield,shield,3,true,1,585201187681,98678,5,5,1,10,0,0,3,0,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,19,13,3,11,2,2,1,0,2,59,30,15,20,13,18,3,1,4,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70374,2026-04-14 08:08:33,3,3,3,attack,attack,attack,attack,2,true,0,585201187681,98677,5,5,1,10,3,0,0,0,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,20,16,3,11,2,2,2,0,2,60,33,15,20,13,18,4,1,4,0,0,0,false,SMALL,-2,-1,-1,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70375,2026-04-14 08:08:44,3,3,1,attack,attack,coin,gold,1,false,25000,585209792681,98676,5,5,1,10,2,0,0,0,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""3297\/3500@m7""}",21,18,3,11,2,2,2,0,2,61,35,15,20,13,18,4,1,4,1,0,0,false,NORMAL,1,0,1,V2,3,1,5,3,3,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70376,2026-04-14 08:08:45,4,6,2,steal,spins,goldSack,gold,1,false,100000,585209892681,98675,5,5,1,10,0,1,0,1,0,7562,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,22,18,4,11,3,2,2,0,2,62,35,16,20,14,18,4,1,4,7,6,4,false,BIG,4,1,3,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70377,2026-04-14 08:08:45,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,585209917681,98674,5,5,1,10,0,0,0,0,2,7564,20000,42,2,37.8,bonus_as10_gae1_no,107,700000,,,,,23,18,4,11,3,4,2,0,2,63,35,16,20,14,20,4,1,4,5,8,8,false,NORMAL,3,0,3,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70378,2026-04-14 08:08:46,3,6,2,attack,spins,goldSack,gold,1,false,100000,585210017681,98673,5,5,1,10,1,0,0,1,0,7564,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,24,19,4,11,4,4,2,0,2,64,36,16,20,15,20,4,1,4,3,6,0,false,BIG,6,3,3,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70379,2026-04-14 08:08:47,4,6,2,steal,spins,goldSack,gold,1,false,100000,585210117681,98672,5,5,1,10,0,1,0,1,0,7564,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,25,19,5,11,5,4,2,0,2,65,36,17,20,16,20,4,1,4,7,6,4,false,NORMAL,3,1,2,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70380,2026-04-14 08:08:48,1,1,1,coin,coin,coin,gold,1,true,250000,585210367681,98671,5,5,1,10,0,0,0,0,0,7564,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,26,19,5,11,5,4,2,0,2,66,36,17,20,16,20,4,1,4,1,5,1,false,MIN,-7,-7,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70381,2026-04-14 08:08:49,3,3,3,attack,attack,attack,attack,2,true,0,585210367681,98670,5,5,1,10,3,0,0,0,0,7564,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,27,22,5,11,5,4,3,0,2,67,39,17,20,16,20,5,1,4,0,0,0,false,SMALL,-1,-1,0,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70382,2026-04-14 08:08:53,3,3,3,attack,attack,attack,attack,2,true,0,585218947681,98669,5,5,1,10,3,0,0,0,0,7564,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,28,25,5,11,5,4,4,0,2,68,42,17,20,16,20,6,1,4,0,0,0,false,NORMAL,0,0,0,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70383,2026-04-14 08:08:58,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,585227552681,98668,5,5,1,10,0,0,0,0,2,7566,20000,42,2,37.8,bonus_as10_gae1_no,107,700000,,,,,29,25,5,11,5,6,4,0,2,69,42,17,20,16,22,6,1,4,5,8,8,false,NORMAL,3,0,3,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70384,2026-04-14 08:08:59,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585227702681,98667,5,5,1,10,0,0,0,0,1,7567,20000,42,1,37.8,bonus_as10_gae1_no,107,700000,,,,,30,25,5,11,5,7,4,0,2,70,42,17,20,16,23,6,1,4,7,3,8,false,MAX,11,8,3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70385,2026-04-14 08:09:01,4,4,4,steal,steal,steal,steal,4,true,0,585227702681,98666,5,5,1,10,0,3,0,0,0,7567,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""3298\/3500@m7""}",31,25,8,11,5,7,4,1,2,71,42,20,20,16,23,6,2,4,4,4,4,false,SMALL,-1,-5,4,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70386,2026-04-14 08:09:07,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585368954681,98665,5,5,1,10,0,0,0,0,1,7568,20000,42,1,37.8,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""1202\/2500@m7""}",32,25,8,11,5,8,4,1,2,72,42,20,20,16,24,6,2,4,7,3,8,false,MAX,11,7,4,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70387,2026-04-14 08:09:08,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585369104681,98664,5,5,1,10,0,0,0,0,1,7569,20000,42,1,37.8,bonus_as10_gae1_no,107,700000,,,,,33,25,8,11,5,9,4,1,2,73,42,20,20,16,25,6,2,4,7,3,8,false,MAX,14,10,4,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70388,2026-04-14 08:09:09,3,6,2,attack,spins,goldSack,gold,1,false,100000,585369204681,98663,5,5,1,10,1,0,0,1,0,7569,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,34,26,8,11,6,9,4,1,2,74,43,20,20,17,25,6,2,4,7,6,0,false,NORMAL,3,-1,4,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70389,2026-04-14 08:09:10,3,6,2,attack,spins,goldSack,gold,1,false,100000,585369304681,98662,5,5,1,10,1,0,0,1,0,7569,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""1204\/2500@m7""}",35,27,8,11,7,9,4,1,2,75,44,20,20,18,25,6,2,4,3,6,0,false,BIG,5,3,2,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70390,2026-04-14 08:09:11,1,1,4,coin,coin,steal,gold,1,false,50000,585369354681,98661,5,5,1,10,0,1,0,0,0,7569,20000,42,0,37.8,bonus_as10_gae1_no,107,700000,,,,,36,27,9,11,7,9,4,1,2,76,44,21,20,18,25,6,2,4,4,1,5,false,BIG,4,1,3,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70391,2026-04-14 08:09:12,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,585369379681,98660,5,5,1,10,0,0,0,0,2,7571,20000,42,2,37.9,bonus_as10_gae1_no,107,700000,,,,,37,27,9,11,7,11,4,1,2,77,44,21,20,18,27,6,2,4,5,8,8,false,NORMAL,3,0,3,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70392,2026-04-14 08:09:13,3,6,2,attack,spins,goldSack,gold,1,false,100000,585369479681,98659,5,5,1,10,1,0,0,1,0,7571,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,38,28,9,11,8,11,4,1,2,78,45,21,20,19,27,6,2,4,3,6,0,false,BIG,4,2,2,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70393,2026-04-14 08:09:14,3,3,3,attack,attack,attack,attack,2,true,0,585369479681,98658,5,5,1,10,3,0,0,0,0,7571,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,39,31,9,11,8,11,5,1,2,79,48,21,20,19,27,7,2,4,0,0,0,false,NORMAL,1,-1,2,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70394,2026-04-14 08:09:22,3,3,2,attack,attack,goldSack,gold,1,false,100000,585378159681,98657,5,5,1,10,2,0,0,0,0,7571,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,40,33,9,11,8,11,5,1,2,80,50,21,20,19,27,7,2,4,7,0,0,false,NORMAL,0,-1,1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70395,2026-04-14 08:09:23,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,585378259681,98656,5,5,1,10,0,0,0,0,2,7573,20000,42,2,37.9,bonus_as10_gae1_no,107,700000,,,,,41,33,9,11,8,13,5,1,2,81,50,21,20,19,29,7,2,4,3,8,8,false,BIG,4,2,2,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70396,2026-04-14 08:09:24,3,1,4,attack,coin,steal,gold,1,false,25000,585378284681,98655,5,5,1,10,1,1,0,0,0,7573,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,42,34,10,11,8,13,5,1,2,82,51,22,20,19,29,7,2,4,4,1,0,false,NORMAL,2,0,2,V2,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70397,2026-04-14 08:09:25,5,5,5,shield,shield,shield,shield,3,true,1,585378284681,98655,5,5,1,10,0,0,3,0,0,7573,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""3299\/3500@m7""}",43,34,10,14,8,13,5,1,3,83,51,22,23,19,29,7,2,5,2,2,2,false,NORMAL,1,-1,2,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70398,2026-04-14 08:09:26,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,585380284681,98654,5,5,1,10,0,0,0,0,0,7573,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,44,34,10,14,8,13,5,1,3,84,51,22,23,19,29,7,2,5,3,3,3,false,NORMAL,3,1,2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70399,2026-04-14 08:09:27,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,585380384681,98653,5,5,1,10,0,0,0,0,2,7575,20000,42,2,37.9,bonus_as10_gae1_no,107,700000,,,,,45,34,10,14,8,15,5,1,3,85,51,22,23,19,31,7,2,5,3,8,8,false,BIG,4,3,1,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70400,2026-04-14 08:09:28,4,4,4,steal,steal,steal,steal,4,true,0,585380384681,98652,5,5,1,10,0,3,0,0,0,7575,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,46,34,13,14,8,15,5,2,3,86,51,25,23,19,31,7,3,5,4,4,4,false,MIN,-3,-5,2,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70401,2026-04-14 08:09:36,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585492284681,98651,5,5,1,10,0,0,0,0,1,7576,20000,42,1,37.9,bonus_as10_gae1_no,107,700000,,,,,47,34,13,14,8,16,5,2,3,87,51,25,23,19,32,7,3,5,7,3,8,false,MAX,9,7,2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70402,2026-04-14 08:09:37,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,585492384681,98650,5,5,1,10,0,0,0,0,2,7578,20000,42,2,37.9,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""2602\/3500@m3""}",48,34,13,14,8,18,5,2,3,88,51,25,23,19,34,7,3,5,7,8,8,false,MAX,8,6,2,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70403,2026-04-14 08:09:38,3,3,3,attack,attack,attack,attack,2,true,0,585492384681,98649,5,5,1,10,3,0,0,0,0,7578,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,49,37,13,14,8,18,6,2,3,89,54,25,23,19,34,8,3,5,0,0,0,false,NORMAL,0,-2,2,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70404,2026-04-14 08:09:45,1,1,4,coin,coin,steal,gold,1,false,50000,585501014681,98648,5,5,1,10,0,1,0,0,0,7578,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,50,37,14,14,8,18,6,2,3,90,54,26,23,19,34,8,3,5,4,5,5,false,NORMAL,0,-1,1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70405,2026-04-14 08:09:45,3,3,2,attack,attack,goldSack,gold,1,false,100000,585501114681,98647,5,5,1,10,2,0,0,0,0,7578,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,51,39,14,14,8,18,6,2,3,91,56,26,23,19,34,8,3,5,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70406,2026-04-14 08:09:46,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585501264681,98646,5,5,1,10,0,0,0,0,1,7579,20000,42,1,37.9,bonus_as10_gae1_no,107,700000,,,,,52,39,14,14,8,19,6,2,3,92,56,26,23,19,35,8,3,5,7,7,8,false,MAX,9,8,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70407,2026-04-14 08:09:47,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585501414681,98645,5,5,1,10,0,0,0,0,1,7580,20000,42,1,37.9,bonus_as10_gae1_no,107,700000,,,,,53,39,14,14,8,20,6,2,3,93,56,26,23,19,36,8,3,5,3,3,8,false,BIG,7,6,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70408,2026-04-14 08:09:48,1,1,1,coin,coin,coin,gold,1,true,250000,585501664681,98644,5,5,1,10,0,0,0,0,0,7580,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""1206\/2500@m7"",""68171e9b"":""3300\/3500@m7""}",54,39,14,14,8,20,6,2,3,94,56,26,23,19,36,8,3,5,5,5,5,false,NORMAL,0,-1,1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70409,2026-04-14 08:09:50,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585501814681,98643,5,5,1,10,0,0,0,0,1,7581,20000,42,1,37.9,bonus_as10_gae1_no,107,700000,,,,,55,39,14,14,8,21,6,2,3,95,56,26,23,19,37,8,3,5,7,7,8,false,MAX,10,8,2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70410,2026-04-14 08:09:51,1,6,6,coin,spins,spins,gold,1,false,25000,585501839681,98642,5,5,1,10,0,0,0,2,0,7581,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,56,39,14,14,10,21,6,2,3,96,56,26,23,21,37,8,3,5,6,6,1,false,MIN,-5,-3,-2,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70411,2026-04-14 08:09:51,3,5,2,attack,shield,goldSack,gold,1,false,100000,585501939681,98641,5,5,1,10,1,0,1,0,0,7581,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,57,40,14,15,10,21,6,2,3,97,57,26,24,21,37,8,3,5,7,2,0,false,MIN,-4,-2,-2,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70412,2026-04-14 08:09:52,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,585502039681,98640,5,5,1,10,0,0,0,0,2,7583,20000,42,2,37.9,bonus_as10_gae1_no,107,700000,,,,,58,40,14,15,10,23,6,2,3,98,57,26,24,21,39,8,3,5,3,8,8,false,NORMAL,1,2,-1,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70413,2026-04-14 08:09:53,1,1,4,coin,coin,steal,gold,1,false,50000,585502089681,98639,5,5,1,10,0,1,0,0,0,7583,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,59,40,15,15,10,23,6,2,3,99,57,27,24,21,39,8,3,5,4,5,1,false,MIN,-7,-6,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70414,2026-04-14 08:09:54,3,3,3,attack,attack,attack,attack,2,true,0,585502089681,98638,5,5,1,10,3,0,0,0,0,7583,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,60,43,15,15,10,23,7,2,3,100,60,27,24,21,39,9,3,5,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70415,2026-04-14 08:09:59,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,585512669681,98637,5,5,1,10,0,0,0,0,0,7583,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,61,43,15,15,10,23,7,2,3,101,60,27,24,21,39,9,3,5,3,7,3,false,BIG,4,5,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70416,2026-04-14 08:10:00,1,1,4,coin,coin,steal,gold,1,false,50000,585512719681,98636,5,5,1,10,0,1,0,0,0,7583,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""3301\/3500@m7""}",62,43,16,15,10,23,7,2,3,102,60,28,24,21,39,9,3,5,4,5,1,false,MIN,-7,-6,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70417,2026-04-14 08:10:01,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,585512869681,98635,5,5,1,10,0,0,0,0,1,7584,20000,42,1,37.9,bonus_as10_gae1_no,107,700000,,,,,63,43,16,15,10,24,7,2,3,103,60,28,24,21,40,9,3,5,3,3,8,false,NORMAL,3,4,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70418,2026-04-14 08:10:02,3,1,6,attack,coin,spins,gold,1,false,25000,585512894681,98634,5,5,1,10,1,0,0,1,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,64,44,16,15,11,24,7,2,3,104,61,28,24,22,40,9,3,5,6,1,0,false,SMALL,-1,0,-1,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70419,2026-04-14 08:10:03,4,4,2,steal,steal,goldSack,gold,1,false,100000,585512994681,98633,5,5,1,10,0,2,0,0,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""2604\/3500@m3""}",65,44,18,15,11,24,7,2,3,105,61,30,24,22,40,9,3,5,7,4,4,false,NORMAL,3,2,1,V2,3,1,5,4,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70420,2026-04-14 08:10:03,3,1,6,attack,coin,spins,gold,1,false,25000,585513019681,98632,5,5,1,10,1,0,0,1,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,66,45,18,15,12,24,7,2,3,106,62,30,24,23,40,9,3,5,6,5,0,false,SMALL,-2,-3,1,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70421,2026-04-14 08:10:04,6,6,6,spins,spins,spins,spins,5,true,10,585513019681,98641,5,5,1,10,0,0,0,3,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""1208\/2500@m7""}",67,45,18,15,15,24,7,2,3,107,62,30,24,26,40,9,3,5,6,6,6,true,NORMAL,3,2,1,V2,3,1,5,6,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70422,2026-04-14 08:10:06,3,3,2,attack,attack,goldSack,gold,1,false,100000,585513119681,98640,5,5,1,10,2,0,0,0,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,68,47,18,15,15,24,7,2,3,1,2,0,0,0,0,0,0,0,7,0,0,false,MIN,-3,-3,0,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70423,2026-04-14 08:10:06,3,1,6,attack,coin,spins,gold,1,false,25000,585513144681,98639,5,5,1,10,1,0,0,1,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,69,48,18,15,16,24,7,2,3,2,3,0,0,1,0,0,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70424,2026-04-14 08:10:07,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,585515144681,98638,5,5,1,10,0,0,0,0,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""3302\/3500@m7""}",70,48,18,15,16,24,7,2,3,3,3,0,0,1,0,0,0,0,3,3,3,false,NORMAL,3,3,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70425,2026-04-14 08:10:08,1,6,6,coin,spins,spins,gold,1,false,25000,585515169681,98637,5,5,1,10,0,0,0,2,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,71,48,18,15,18,24,7,2,3,4,3,0,0,3,0,0,0,0,6,6,5,false,NORMAL,2,2,0,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70426,2026-04-14 08:10:09,3,3,3,attack,attack,attack,attack,2,true,0,585515169681,98636,5,5,1,10,3,0,0,0,0,7584,20000,42,0,37.9,bonus_as10_gae1_no,107,700000,,,,,72,51,18,15,18,24,8,2,3,5,6,0,0,3,0,1,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
