seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
78862,2026-04-22 01:50:22,1,6,6,coin,spins,spins,gold,1,false,25000,41381361460375,316579,5,5,1,11,0,0,0,2,0,98122,200000,71,0,49.1,,107,700000,,,,,45,22,14,14,13,11,3,1,3,13,7,7,0,5,5,1,1,0,6,6,5,false,MAX,4,0,4,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78863,2026-04-22 01:50:22,1,4,5,coin,steal,shield,gold,1,false,25000,41381361485375,316578,5,5,1,11,0,1,1,0,0,98122,200000,71,0,49.1,,107,700000,,,,,46,22,15,15,13,11,3,1,3,14,7,8,1,5,5,1,1,0,2,4,1,false,SMALL,-1,-2,1,V1,3,1,5,1,4,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78864,2026-04-22 01:50:23,1,6,6,coin,spins,spins,gold,1,false,25000,41381361510375,316577,5,5,1,11,0,0,0,2,0,98122,200000,71,0,49.1,,107,700000,,,,,47,22,15,15,15,11,3,1,3,15,7,8,1,7,5,1,1,0,6,6,1,false,SMALL,-1,-2,1,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78865,2026-04-22 01:50:24,3,4,2,attack,steal,goldSack,gold,1,false,100000,41381361610375,316576,5,5,1,11,1,1,0,0,0,98122,200000,71,0,49.1,,107,700000,,,,,48,23,16,15,15,11,3,1,3,16,8,9,1,7,5,1,1,0,7,4,0,false,NORMAL,0,-1,1,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78866,2026-04-22 01:50:24,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381361760375,316575,5,5,1,11,0,0,0,0,1,98123,200000,71,1,49.1,,107,700000,,,,,49,23,16,15,15,12,3,1,3,17,8,9,1,7,6,1,1,0,3,7,8,false,MAX,5,5,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78867,2026-04-22 01:50:26,3,4,2,attack,steal,goldSack,gold,1,false,100000,41381361860375,316574,5,5,1,11,1,1,0,0,0,98123,200000,71,0,49.1,,107,700000,,,,,50,24,17,15,15,12,3,1,3,18,9,10,1,7,6,1,1,0,3,4,0,false,MAX,5,2,3,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78868,2026-04-22 01:50:26,3,4,2,attack,steal,goldSack,gold,1,false,100000,41381361960375,316573,5,5,1,11,1,1,0,0,0,98123,200000,71,0,49.1,,107,700000,,,,,51,25,18,15,15,12,3,1,3,19,10,11,1,7,6,1,1,0,7,4,0,false,BIG,2,-1,3,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78869,2026-04-22 01:50:27,1,1,1,coin,coin,coin,gold,1,true,250000,41381362210375,316572,5,5,1,11,0,0,0,0,0,98123,200000,71,0,49.1,,107,700000,,,,,52,25,18,15,15,12,3,1,3,20,10,11,1,7,6,1,1,0,1,1,1,false,SMALL,-1,-2,1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78870,2026-04-22 01:50:28,1,4,6,coin,steal,spins,gold,1,false,25000,41381362235375,316571,5,5,1,11,0,1,0,1,0,98123,200000,71,0,49.1,,107,700000,,,,,53,25,19,15,16,12,3,1,3,21,10,12,1,8,6,1,1,0,6,4,1,false,SMALL,-1,-2,1,V1,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78871,2026-04-22 01:50:28,1,1,6,coin,coin,spins,gold,1,false,50000,41381362285375,316570,5,5,1,11,0,0,0,1,0,98123,200000,71,0,49.1,,107,700000,,,,,54,25,19,15,17,12,3,1,3,22,10,12,1,9,6,1,1,0,6,1,1,false,SMALL,-2,-2,0,V1,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78872,2026-04-22 01:50:29,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381362310375,316569,5,5,1,11,0,0,0,0,2,98125,200000,71,2,49.1,,107,700000,,,,,55,25,19,15,17,14,3,1,3,23,10,12,1,9,8,1,1,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78873,2026-04-22 01:50:30,4,4,4,steal,steal,steal,steal,4,true,0,41381362310375,316568,5,5,1,11,0,3,0,0,0,98125,200000,71,0,49.1,,107,700000,,,,,56,25,22,15,17,14,3,2,3,24,10,15,1,9,8,1,2,0,4,4,4,false,MIN,-3,-3,0,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78874,2026-04-22 01:50:35,3,3,1,attack,attack,coin,gold,1,false,25000,41381503437375,316567,5,5,1,11,2,0,0,0,0,98125,200000,71,0,49.1,,107,700000,,,,,57,27,22,15,17,14,3,2,3,25,12,15,1,9,8,1,2,0,1,0,0,false,SMALL,-1,-1,0,V1,3,1,5,3,3,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78875,2026-04-22 01:50:36,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381503587375,316566,5,5,1,11,0,0,0,0,1,98126,200000,71,1,49.1,,107,700000,,,,,58,27,22,15,17,15,3,2,3,26,12,15,1,9,9,1,2,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78876,2026-04-22 01:50:37,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381503612375,316565,5,5,1,11,0,0,0,0,2,98128,200000,71,2,49.1,,107,700000,,,,,59,27,22,15,17,17,3,2,3,27,12,15,1,9,11,1,2,0,1,8,8,false,BIG,2,0,2,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78877,2026-04-22 01:50:38,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381503637375,316564,5,5,1,11,0,0,0,0,2,98130,200000,71,2,49.1,,107,700000,,,,,60,27,22,15,17,19,3,2,3,28,12,15,1,9,13,1,2,0,1,8,8,false,BIG,2,0,2,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78878,2026-04-22 01:50:39,3,4,2,attack,steal,goldSack,gold,1,false,100000,41381503737375,316563,5,5,1,11,1,1,0,0,0,98130,200000,71,0,49.1,,107,700000,,,,,61,28,23,15,17,19,3,2,3,29,13,16,1,9,13,1,2,0,7,4,0,false,NORMAL,0,-1,1,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78879,2026-04-22 01:50:40,3,6,2,attack,spins,goldSack,gold,1,false,100000,41381503837375,316562,5,5,1,11,1,0,0,1,0,98130,200000,71,0,49.1,,107,700000,,,,,62,29,23,15,18,19,3,2,3,30,14,16,1,10,13,1,2,0,3,6,0,false,BIG,3,1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78880,2026-04-22 01:50:41,5,5,5,shield,shield,shield,shield,3,true,1,41381503837375,316562,5,5,1,11,0,0,3,0,0,98130,200000,71,0,49.1,,107,700000,,,,,63,29,23,18,18,19,3,2,4,31,14,16,4,10,13,1,2,1,2,2,2,false,NORMAL,1,-1,2,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78881,2026-04-22 01:50:42,3,3,3,attack,attack,attack,attack,2,true,0,41381503837375,316561,5,5,1,11,3,0,0,0,0,98130,200000,71,0,49.1,,107,700000,,,,,64,32,23,18,18,19,4,2,4,32,17,16,4,10,13,2,2,1,0,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78882,2026-04-22 01:50:47,1,4,4,coin,steal,steal,gold,1,false,25000,41381512442375,316560,5,5,1,11,0,2,0,0,0,98130,200000,71,0,49.1,,107,700000,,,,,65,32,25,18,18,19,4,2,4,33,17,18,4,10,13,2,2,1,4,4,1,false,MIN,-4,-4,0,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78883,2026-04-22 01:50:47,1,1,1,coin,coin,coin,gold,1,true,250000,41381512692375,316559,5,5,1,11,0,0,0,0,0,98130,200000,71,0,49.1,,107,700000,,,,,66,32,25,18,18,19,4,2,4,34,17,18,4,10,13,2,2,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78884,2026-04-22 01:50:48,1,1,6,coin,coin,spins,gold,1,false,50000,41381512742375,316558,5,5,1,11,0,0,0,1,0,98130,200000,71,0,49.1,,107,700000,,,,,67,32,25,18,19,19,4,2,4,35,17,18,4,11,13,2,2,1,6,5,5,false,NORMAL,0,0,0,V1,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78885,2026-04-22 01:50:49,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381512892375,316557,5,5,1,11,0,0,0,0,1,98131,200000,71,1,49.1,,107,700000,,,,,68,32,25,18,19,20,4,2,4,36,17,18,4,11,14,2,2,1,3,3,8,false,BIG,2,2,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78886,2026-04-22 01:50:50,1,1,1,coin,coin,coin,gold,1,true,250000,41381513142375,316556,5,5,1,11,0,0,0,0,0,98131,200000,71,0,49.1,,107,700000,,,,,69,32,25,18,19,20,4,2,4,37,17,18,4,11,14,2,2,1,5,1,1,false,MIN,-4,-3,-1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78887,2026-04-22 01:50:50,3,6,2,attack,spins,goldSack,gold,1,false,100000,41381513242375,316555,5,5,1,11,1,0,0,1,0,98131,200000,71,0,49.1,,107,700000,,,,,70,33,25,18,20,20,4,2,4,38,18,18,4,12,14,2,2,1,3,6,0,false,NORMAL,1,1,0,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78888,2026-04-22 01:50:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381513392375,316554,5,5,1,11,0,0,0,0,1,98132,200000,71,1,49.1,,107,700000,,,,,71,33,25,18,20,21,4,2,4,39,18,18,4,12,15,2,2,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78889,2026-04-22 01:50:52,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,41381515392375,316553,5,5,1,11,0,0,0,0,0,98132,200000,71,0,49.1,,107,700000,,,,,72,33,25,18,20,21,4,2,4,40,18,18,4,12,15,2,2,1,3,3,3,false,BIG,3,2,1,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78890,2026-04-22 01:50:53,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381515417375,316552,5,5,1,11,0,0,0,0,2,98134,200000,71,2,49.1,,107,700000,,,,,73,33,25,18,20,23,4,2,4,41,18,18,4,12,17,2,2,1,1,8,8,false,BIG,3,0,3,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78891,2026-04-22 01:50:54,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,41381517417375,316551,5,5,1,11,0,0,0,0,0,98134,200000,71,0,49.1,,107,700000,,,,,74,33,25,18,20,23,4,2,4,42,18,18,4,12,17,2,2,1,3,7,7,false,MAX,7,4,3,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78892,2026-04-22 01:50:55,3,4,2,attack,steal,goldSack,gold,1,false,100000,41381517517375,316550,5,5,1,11,1,1,0,0,0,98134,200000,71,0,49.1,,107,700000,,,,,75,34,26,18,20,23,4,2,4,43,19,19,4,12,17,2,2,1,3,4,0,false,MAX,5,2,3,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78893,2026-04-22 01:50:55,3,3,3,attack,attack,attack,attack,2,true,0,41381517517375,316549,5,5,1,11,3,0,0,0,0,98134,200000,71,0,49.1,,107,700000,,,,,76,37,26,18,20,23,5,2,4,44,22,19,4,12,17,3,2,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78894,2026-04-22 01:50:59,1,1,6,coin,coin,spins,gold,1,false,50000,41381526147375,316548,5,5,1,11,0,0,0,1,0,98134,200000,71,0,49.1,,107,700000,,,,,77,37,26,18,21,23,5,2,4,45,22,19,4,13,17,3,2,1,6,1,1,false,SMALL,-1,-2,1,V1,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78895,2026-04-22 01:50:59,4,4,4,steal,steal,steal,steal,4,true,0,41381526147375,316547,5,5,1,11,0,3,0,0,0,98134,200000,71,0,49.1,,107,700000,,,,,78,37,29,18,21,23,5,3,4,46,22,22,4,13,17,3,3,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78896,2026-04-22 01:51:05,3,3,3,attack,attack,attack,attack,2,true,0,41381637897375,316546,5,5,1,11,3,0,0,0,0,98134,200000,71,0,49.1,,107,700000,,,,,79,40,29,18,21,23,6,3,4,47,25,22,4,13,17,4,3,1,0,0,0,false,SMALL,-1,-2,1,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78897,2026-04-22 01:51:09,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381646627375,316545,5,5,1,11,0,0,0,0,1,98135,200000,71,1,49.1,,107,700000,,,,,80,40,29,18,21,24,6,3,4,48,25,22,4,13,18,4,3,1,3,7,8,false,MAX,6,5,1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78898,2026-04-22 01:51:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381646777375,316544,5,5,1,11,0,0,0,0,1,98136,200000,71,1,49.1,,107,700000,,,,,81,40,29,18,21,25,6,3,4,49,25,22,4,13,19,4,3,1,3,7,8,false,MAX,8,5,3,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78899,2026-04-22 01:51:11,3,3,3,attack,attack,attack,attack,2,true,0,41381646777375,316543,5,5,1,11,3,0,0,0,0,98136,200000,71,0,49.1,,107,700000,,,,,82,43,29,18,21,25,7,3,4,50,28,22,4,13,19,5,3,1,0,0,0,false,NORMAL,1,-2,3,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78900,2026-04-22 01:51:15,3,6,2,attack,spins,goldSack,gold,1,false,100000,41381672877375,316542,5,5,1,11,1,0,0,1,0,98136,200000,71,0,49.1,,107,700000,,,,,83,44,29,18,22,25,7,3,4,51,29,22,4,14,19,5,3,1,7,6,0,false,BIG,2,-1,3,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78901,2026-04-22 01:51:15,1,1,1,coin,coin,coin,gold,1,true,250000,41381673127375,316541,5,5,1,11,0,0,0,0,0,98136,200000,71,0,49.1,,107,700000,,,,,84,44,29,18,22,25,7,3,4,52,29,22,4,14,19,5,3,1,5,1,1,false,SMALL,-2,-3,1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78902,2026-04-22 01:51:16,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381673152375,316540,5,5,1,11,0,0,0,0,2,98138,200000,71,2,49.1,,107,700000,,,,,85,44,29,18,22,27,7,3,4,53,29,22,4,14,21,5,3,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78903,2026-04-22 01:51:17,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381673302375,316539,5,5,1,11,0,0,0,0,1,98139,200000,71,1,49.1,,107,700000,,,,,86,44,29,18,22,28,7,3,4,54,29,22,4,14,22,5,3,1,3,7,8,false,MAX,6,5,1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78904,2026-04-22 01:51:18,1,4,4,coin,steal,steal,gold,1,false,25000,41381673327375,316538,5,5,1,11,0,2,0,0,0,98139,200000,71,0,49.1,,107,700000,,,,,87,44,31,18,22,28,7,3,4,55,29,24,4,14,22,5,3,1,4,4,1,false,MIN,-3,-4,1,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78905,2026-04-22 01:51:19,3,3,2,attack,attack,goldSack,gold,1,false,100000,41381673427375,316537,5,5,1,11,2,0,0,0,0,98139,200000,71,0,49.1,,107,700000,,,,,88,46,31,18,22,28,7,3,4,56,31,24,4,14,22,5,3,1,7,0,0,false,SMALL,-1,-2,1,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78906,2026-04-22 01:51:20,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,41381673452375,316536,5,5,1,11,0,0,0,0,2,98141,200000,71,2,49.1,,107,700000,,,,,89,46,31,18,22,30,7,3,4,57,31,24,4,14,24,5,3,1,1,8,8,false,NORMAL,1,0,1,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78907,2026-04-22 01:51:21,5,5,5,shield,shield,shield,shield,3,true,1,41381673452375,316536,5,5,1,11,0,0,3,0,0,98141,200000,71,0,49.1,,107,700000,,,,,90,46,31,21,22,30,7,3,5,58,31,24,7,14,24,5,3,2,2,2,2,false,BIG,2,-1,3,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78908,2026-04-22 01:51:22,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381673602375,316535,5,5,1,11,0,0,0,0,1,98142,200000,71,1,49.1,,107,700000,,,,,91,46,31,21,22,31,7,3,5,59,31,24,7,14,25,5,3,2,3,7,8,false,MAX,7,5,2,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78909,2026-04-22 01:51:23,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,41381675602375,316534,5,5,1,11,0,0,0,0,0,98142,200000,71,0,49.1,,107,700000,,,,,92,46,31,21,22,31,7,3,5,60,31,24,7,14,25,5,3,2,7,7,3,false,MAX,7,5,2,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78910,2026-04-22 01:51:24,1,1,1,coin,coin,coin,gold,1,true,250000,41381675852375,316533,5,5,1,11,0,0,0,0,0,98142,200000,71,0,49.1,,107,700000,,,,,93,46,31,21,22,31,7,3,5,61,31,24,7,14,25,5,3,2,1,1,1,false,SMALL,-2,-2,0,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78911,2026-04-22 01:51:24,1,1,4,coin,coin,steal,gold,1,false,50000,41381675902375,316532,5,5,1,11,0,1,0,0,0,98142,200000,71,0,49.1,,107,700000,,,,,94,46,32,21,22,31,7,3,5,62,31,25,7,14,25,5,3,2,4,1,1,false,SMALL,-2,-2,0,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78912,2026-04-22 01:51:25,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381676052375,316531,5,5,1,11,0,0,0,0,1,98143,200000,71,1,49.1,,107,700000,,,,,95,46,32,21,22,32,7,3,5,63,31,25,7,14,26,5,3,2,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78913,2026-04-22 01:51:26,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,41381676202375,316530,5,5,1,11,0,0,0,0,1,98144,200000,71,1,49.1,,107,700000,,,,,96,46,32,21,22,33,7,3,5,64,31,25,7,14,27,5,3,2,3,7,8,false,MAX,5,5,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78914,2026-04-22 01:51:28,1,1,4,coin,coin,steal,gold,1,false,50000,41381676252375,316529,5,5,1,11,0,1,0,0,0,98144,200000,71,0,49.1,,107,700000,,,,,97,46,33,21,22,33,7,3,5,65,31,26,7,14,27,5,3,2,4,1,5,false,NORMAL,0,0,0,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78915,2026-04-22 01:51:28,5,5,5,shield,shield,shield,shield,3,true,1,41381676252375,316529,5,5,1,11,0,0,3,0,0,98144,200000,71,0,49.1,,107,700000,,,,,98,46,33,24,22,33,7,3,6,66,31,26,10,14,27,5,3,3,2,2,2,false,NORMAL,1,-1,2,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78916,2026-04-22 01:51:29,1,1,1,coin,coin,coin,gold,1,true,250000,41381676502375,316528,5,5,1,11,0,0,0,0,0,98144,200000,71,0,49.1,,107,700000,,,,,99,46,33,24,22,33,7,3,6,67,31,26,10,14,27,5,3,3,5,1,5,false,NORMAL,0,-1,1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78917,2026-04-22 01:51:30,1,1,1,coin,coin,coin,gold,1,true,250000,41381676752375,316527,5,5,1,11,0,0,0,0,0,98144,200000,71,0,49.1,,107,700000,,,,,100,46,33,24,22,33,7,3,6,68,31,26,10,14,27,5,3,3,1,1,1,false,MIN,-3,-2,-1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78918,2026-04-22 01:51:34,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,41381686752375,316127,5,5,400,11,0,0,0,0,2,98944,200000,71,800,49.5,,107,700000,,,,,101,46,33,24,22,35,7,3,6,69,31,26,10,14,29,5,3,3,5,8,8,false,SMALL,-2,-1,-1,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78919,2026-04-22 01:51:35,3,3,2,attack,attack,goldSack,gold,1,false,40000000,41381726752375,315727,5,5,400,11,2,0,0,0,0,98944,200000,71,0,49.5,,107,700000,,,,,102,48,33,24,22,35,7,3,6,70,33,26,10,14,29,5,3,3,3,0,0,false,SMALL,-1,0,-1,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78920,2026-04-22 01:51:36,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,41381736752375,315327,5,5,400,11,0,0,0,0,2,99744,200000,71,800,49.9,,107,700000,,,,,103,48,33,24,22,37,7,3,6,71,33,26,10,14,31,5,3,3,1,8,8,false,BIG,2,0,2,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78921,2026-04-22 01:51:38,3,1,4,attack,coin,steal,gold,1,false,10000000,41381746752375,314927,5,5,400,11,1,1,0,0,0,99744,200000,71,0,49.9,,107,700000,,,,,104,49,34,24,22,37,7,3,6,72,34,27,10,14,31,5,3,3,4,1,0,false,BIG,2,0,2,V1,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
78922,2026-04-22 01:51:39,3,3,3,attack,attack,attack,attack,2,true,0,41381746752375,314527,5,5,400,11,3,0,0,0,0,99744,200000,71,0,49.9,,107,700000,,,,,105,52,34,24,22,37,8,3,6,73,37,27,10,14,31,6,3,3,0,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
