cycle_id,account,session_id,cycle_start_seq,cycle_end_seq,cycle_end_symbol,seq,t,spins_to_vt,prev_vt_type,cum_any_triples,cum_acc_triples,cum_spn_triples,cum_atk_triples,cum_shd_triples,cum_stl_triples,cum_coin_triple,cum_gs_triple,last_any_triple_gap,last_real_triple_gap,last_acc_triple_gap,last_spn_triple_gap,last_atk_triple_gap,last_shd_triple_gap,last_stl_triple_gap,last_coin_triple_gap,last_gs_triple_gap,cooldown_age,density_any_last5,density_any_last10,cooldown_last5,cooldown_last10,reel_dup_last,reel_dup_streak,cur_cat_id,cat_lag1,cat_lag2,cat_lag3,y_any_next3,y_acc_next3,y_spn_next3,y_any_next5,y_acc_next5,y_spn_next5,y_any_next10,y_acc_next10,y_spn_next10,acc_gap_lag1,acc_gap_lag2,acc_gap_lag3,acc_gap_lag4,spn_gap_lag1,spn_gap_lag2,spn_gap_lag3,spn_gap_lag4,vt_gap_lag1,vt_gap_lag2,vt_gap_lag3,vt_gap_lag4,acc_gap_mean3,acc_gap_std3,spn_gap_mean3,spn_gap_std3,vt_gap_mean3,vt_gap_std3,pvt_ACC,pvt_SPN
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84714,52,31,ACC,18,0,0,4,3,1,5,5,2.0,2.0,,,25.0,11.0,8.0,4.0,2.0,8.0,3,4,0,1,0,0,12,13,6,14,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84715,53,30,ACC,18,0,0,4,3,1,5,5,3.0,3.0,,,26.0,12.0,9.0,5.0,3.0,9.0,2,4,0,1,0,0,14,12,13,6,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84716,54,29,ACC,18,0,0,4,3,1,5,5,4.0,4.0,,,27.0,13.0,10.0,6.0,4.0,10.0,1,4,0,1,0,0,14,14,12,13,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84717,55,28,ACC,18,0,0,4,3,1,5,5,5.0,5.0,,,28.0,14.0,11.0,7.0,5.0,11.0,1,3,0,0,0,0,7,14,14,12,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84718,56,27,ACC,18,0,0,4,3,1,5,5,6.0,6.0,,,29.0,15.0,12.0,8.0,6.0,12.0,0,3,0,0,0,0,14,7,14,14,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84719,57,26,ACC,18,0,0,4,3,1,5,5,7.0,7.0,,,30.0,16.0,13.0,9.0,7.0,13.0,0,3,0,0,0,0,12,14,7,14,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84720,58,25,ACC,18,0,0,4,3,1,5,5,8.0,8.0,,,31.0,17.0,14.0,10.0,8.0,14.0,0,2,0,0,0,0,13,12,14,7,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84721,59,24,ACC,18,0,0,4,3,1,5,5,9.0,9.0,,,32.0,18.0,15.0,11.0,9.0,15.0,0,1,0,0,0,0,2,13,12,14,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84722,60,23,ACC,19,0,0,5,3,1,5,5,1.0,1.0,,,1.0,19.0,16.0,12.0,10.0,1.0,1,2,1,1,0,0,6,2,13,12,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84723,61,22,ACC,20,0,0,5,3,1,5,6,1.0,1.0,,,2.0,20.0,17.0,13.0,1.0,2.0,2,2,1,1,0,0,8,6,2,13,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84724,62,21,ACC,20,0,0,5,3,1,5,6,2.0,2.0,,,3.0,21.0,18.0,14.0,2.0,3.0,2,2,1,1,0,0,6,8,6,2,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84725,63,20,ACC,21,0,0,5,3,1,5,7,1.0,1.0,,,4.0,22.0,19.0,15.0,1.0,4.0,3,3,1,1,0,0,4,6,8,6,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84726,64,19,ACC,22,0,0,5,3,2,5,7,1.0,1.0,,,5.0,23.0,1.0,16.0,2.0,1.0,4,4,2,2,0,0,11,4,6,8,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84727,65,18,ACC,22,0,0,5,3,2,5,7,2.0,2.0,,,6.0,24.0,2.0,17.0,3.0,2.0,3,4,1,2,0,0,13,11,4,6,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84728,66,17,ACC,22,0,0,5,3,2,5,7,3.0,3.0,,,7.0,25.0,3.0,18.0,4.0,3.0,2,4,1,2,0,0,14,13,11,4,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84729,67,16,ACC,22,0,0,5,3,2,5,7,4.0,4.0,,,8.0,26.0,4.0,19.0,5.0,4.0,2,4,1,2,0,0,2,14,13,11,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84730,68,15,ACC,23,0,0,6,3,2,5,7,1.0,1.0,,,1.0,27.0,5.0,20.0,6.0,1.0,2,5,2,3,0,0,12,2,14,13,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84731,69,14,ACC,23,0,0,6,3,2,5,7,2.0,2.0,,,2.0,28.0,6.0,21.0,7.0,2.0,1,5,1,3,0,0,13,12,2,14,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84732,70,13,ACC,23,0,0,6,3,2,5,7,3.0,3.0,,,3.0,29.0,7.0,22.0,8.0,3.0,1,4,1,2,0,0,9,13,12,2,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84733,71,12,ACC,23,0,0,6,3,2,5,7,4.0,4.0,,,4.0,30.0,8.0,23.0,9.0,4.0,1,3,1,2,1,1,9,9,13,12,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84734,72,11,ACC,23,0,0,6,3,2,5,7,5.0,5.0,,,5.0,31.0,9.0,24.0,10.0,5.0,1,3,1,2,0,0,13,9,9,13,0,0,0,0,0,0,0,0,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84735,73,10,ACC,23,0,0,6,3,2,5,7,6.0,6.0,,,6.0,32.0,10.0,25.0,11.0,6.0,0,2,0,2,0,0,5,13,9,9,0,0,0,0,0,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84736,74,9,ACC,24,0,0,6,3,2,6,7,1.0,1.0,,,7.0,33.0,11.0,1.0,12.0,7.0,1,2,0,1,0,0,14,5,13,9,0,0,0,0,0,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84737,75,8,ACC,24,0,0,6,3,2,6,7,2.0,2.0,,,8.0,34.0,12.0,2.0,13.0,8.0,1,2,0,1,0,0,13,14,5,13,0,0,0,0,0,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84738,76,7,ACC,24,0,0,6,3,2,6,7,3.0,3.0,,,9.0,35.0,13.0,3.0,14.0,9.0,1,2,0,1,0,0,14,13,14,5,0,0,0,0,0,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84739,77,6,ACC,24,0,0,6,3,2,6,7,4.0,4.0,,,10.0,36.0,14.0,4.0,15.0,10.0,1,2,0,1,0,0,11,14,13,14,0,0,0,0,0,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84740,78,5,ACC,24,0,0,6,3,2,6,7,5.0,5.0,,,11.0,37.0,15.0,5.0,16.0,11.0,1,1,0,0,0,0,3,11,14,13,0,0,0,1,1,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84741,79,4,ACC,25,0,0,6,4,2,6,7,1.0,1.0,,,12.0,1.0,16.0,6.0,17.0,1.0,1,2,1,1,0,0,7,3,11,14,0,0,0,1,1,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84742,80,3,ACC,25,0,0,6,4,2,6,7,2.0,2.0,,,13.0,2.0,17.0,7.0,18.0,2.0,1,2,1,1,0,0,9,7,3,11,1,1,0,1,1,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84743,81,2,ACC,25,0,0,6,4,2,6,7,3.0,3.0,,,14.0,3.0,18.0,8.0,19.0,3.0,1,2,1,1,0,0,14,9,7,3,1,1,0,1,1,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1411,Nick,Nick|spin_history_Nick_2026-04-20.csv,84662,84745,ACC,84744,82,1,ACC,25,0,0,6,4,2,6,7,4.0,4.0,,,15.0,4.0,19.0,9.0,20.0,4.0,1,2,1,1,1,1,14,14,9,7,1,1,0,1,1,0,1,1,0,92.0,158.0,70.0,97.0,68.0,109.0,159.0,26.0,16.0,68.0,8.0,101.0,106.66666666666667,37.392809766347085,112.0,37.2111094522411,30.666666666666668,26.599916457680003,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84746,0,33,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84747,1,32,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,13,7,-1,-1,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84748,2,31,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,2,13,7,-1,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84749,3,30,ACC,1,0,0,1,0,0,0,0,1.0,1.0,,,1.0,,,,,1.0,1,1,1,1,0,0,14,2,13,7,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84750,4,29,ACC,1,0,0,1,0,0,0,0,2.0,2.0,,,2.0,,,,,2.0,1,1,1,1,0,0,12,14,2,13,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84751,5,28,ACC,1,0,0,1,0,0,0,0,3.0,3.0,,,3.0,,,,,3.0,1,1,1,1,1,1,12,12,14,2,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84752,6,27,ACC,1,0,0,1,0,0,0,0,4.0,4.0,,,4.0,,,,,4.0,1,1,1,1,0,0,6,12,12,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84753,7,26,ACC,2,0,0,1,0,0,0,1,1.0,1.0,,,5.0,,,,1.0,5.0,2,2,1,1,0,0,14,6,12,12,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84754,8,25,ACC,2,0,0,1,0,0,0,1,2.0,2.0,,,6.0,,,,2.0,6.0,1,2,0,1,0,0,5,14,6,12,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84755,9,24,ACC,3,0,0,1,0,0,1,1,1.0,1.0,,,7.0,,,1.0,3.0,7.0,2,3,0,1,1,1,5,5,14,6,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84756,10,23,ACC,4,0,0,1,0,0,2,1,1.0,1.0,,,8.0,,,1.0,4.0,8.0,3,4,0,1,0,0,13,5,5,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84757,11,22,ACC,4,0,0,1,0,0,2,1,2.0,2.0,,,9.0,,,2.0,5.0,9.0,3,4,0,1,0,0,14,13,5,5,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84758,12,21,ACC,4,0,0,1,0,0,2,1,3.0,3.0,,,10.0,,,3.0,6.0,10.0,2,4,0,1,0,0,14,14,13,5,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84759,13,20,ACC,4,0,0,1,0,0,2,1,4.0,4.0,,,11.0,,,4.0,7.0,11.0,2,3,0,0,0,0,14,14,14,13,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84760,14,19,ACC,4,0,0,1,0,0,2,1,5.0,5.0,,,12.0,,,5.0,8.0,12.0,1,3,0,0,0,0,5,14,14,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84761,15,18,ACC,5,0,0,1,0,0,3,1,1.0,1.0,,,13.0,,,1.0,9.0,13.0,1,4,0,0,0,0,6,5,14,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84762,16,17,ACC,6,0,0,1,0,0,3,2,1.0,1.0,,,14.0,,,2.0,1.0,14.0,2,5,0,0,0,0,7,6,5,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84763,17,16,ACC,6,0,0,1,0,0,3,2,2.0,2.0,,,15.0,,,3.0,2.0,15.0,2,4,0,0,0,0,14,7,6,5,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84764,18,15,ACC,6,0,0,1,0,0,3,2,3.0,3.0,,,16.0,,,4.0,3.0,16.0,2,4,0,0,0,0,3,14,7,6,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84765,19,14,ACC,7,0,0,1,1,0,3,2,1.0,1.0,,,17.0,1.0,,5.0,4.0,1.0,3,4,1,1,0,0,4,3,14,7,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84766,20,13,ACC,8,0,0,1,1,1,3,2,1.0,1.0,,,18.0,2.0,1.0,6.0,5.0,1.0,3,4,2,2,0,0,12,4,3,14,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84767,21,12,ACC,8,0,0,1,1,1,3,2,2.0,2.0,,,19.0,3.0,2.0,7.0,6.0,2.0,2,4,2,2,0,0,5,12,4,3,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84768,22,11,ACC,9,0,0,1,1,1,4,2,1.0,1.0,,,20.0,4.0,3.0,1.0,7.0,3.0,3,5,2,2,0,0,14,5,12,4,0,0,0,0,0,0,0,0,0,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84769,23,10,ACC,9,0,0,1,1,1,4,2,2.0,2.0,,,21.0,5.0,4.0,2.0,8.0,4.0,3,5,2,2,0,0,12,14,5,12,0,0,0,0,0,0,1,0,1,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84770,24,9,ACC,9,0,0,1,1,1,4,2,3.0,3.0,,,22.0,6.0,5.0,3.0,9.0,5.0,2,5,1,2,0,0,2,12,14,5,0,0,0,0,0,0,1,0,1,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84771,25,8,ACC,10,0,0,2,1,1,4,2,1.0,1.0,,,1.0,7.0,6.0,4.0,10.0,1.0,2,5,1,3,0,0,12,2,12,14,0,0,0,0,0,0,1,0,1,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
1412,Nick,Nick|spin_history_Nick_2026-04-20.csv,84746,84779,SPN,84772,26,7,ACC,10,0,0,2,1,1,4,2,2.0,2.0,,,2.0,8.0,7.0,5.0,11.0,2.0,2,4,1,3,0,0,14,12,2,12,0,0,0,0,0,0,1,0,1,84.0,92.0,158.0,70.0,68.0,109.0,159.0,26.0,84.0,16.0,68.0,8.0,111.33333333333333,33.159546974522364,112.0,37.2111094522411,56.0,29.028721409436322,True,False
